sample_id,split,gender,discipline,clinical_experience,country,question_type,prompt,question,question_clean,answer_options,correct_answer,answer_rationale,specialty,region_specific,mentions_Africa,mentions_age,mentions_gender,tier,neg_percent,quality,rated_african,rated_correct,rated_omission,rated_hallucination,rated_reasonable,rated_harmful,rated_bias,version,requires_african_expertise,full_prompt,results,selected_option,score
1d98292b9a48462fbc6c7aa92d1913d672d626f848f18adefbbe36101da704ca,test,Female,Medicine,Student,GH,mcq,,The Portal triad is not formed by ,The Portal triad is not formed by ,"{""option1"": ""Bile duct"", ""option2"": ""Hepatic vein"", ""option3"": ""hepatic artery"", ""option4"": ""portal vein"", ""option5"": ""n/a""}",option2,,General_Surgery,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v2,0," 
###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. ###Question
 : 
The Portal triad is not formed by ###options: {""option1"": ""Bile duct"", ""option2"": ""Hepatic vein"", ""option3"": ""hepatic artery"", ""option4"": ""portal vein"", ""option5"": ""n/a""}","
###Answer: 
The correct answer is **option 2: Hepatic vein**. 

###Rationale: 
The portal triad is a structure formed by the convergence of the hepatic artery, the portal vein, and the bile duct. It is a crucial anatomical feature of the liver, providing a pathway for nutrient-rich blood from the digestive system and bile from the liver to be delivered to the liver for processing. The hepatic vein, on the other hand, carries deoxygenated blood from the liver to the inferior vena cava. 


",option2,1
c25a3a8e02fc6b5eaee0d03765aad52d758134d6bb05baf58c75cc2220e7c689,test,Male,Medicine,Intern,KE,mcq,,Which one of the following is not true about cholera?,Which one of the following is not true about cholera?,"{""option1"": ""The stool is described as rice water in appearance"", ""option2"": ""It is a known cause of acute kidney injury"", ""option3"": ""Diagnosis is by Widal test"", ""option4"": ""Responds to ciprofloxacin"", ""option5"": ""Antibiotics are not necessary for cure""}",option3,,Gastroenterology,Yes,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v2,1," 
###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. ###Question
 : 
Which one of the following is not true about cholera?###options: {""option1"": ""The stool is described as rice water in appearance"", ""option2"": ""It is a known cause of acute kidney injury"", ""option3"": ""Diagnosis is by Widal test"", ""option4"": ""Responds to ciprofloxacin"", ""option5"": ""Antibiotics are not necessary for cure""}","
###Answer: 
**option5: Antibiotics are not necessary for cure**

**Rationale:** 
Cholera is a severe diarrheal illness caused by the bacterium *Vibrio cholerae*. While the disease is primarily treated with rehydration therapy to replace lost fluids and electrolytes, antibiotics are crucial in managing the infection.  They help to eradicate the bacteria and prevent complications like cholera-associated kidney injury. 

Let me know if you'd like to explore any other medical scenarios or questions! 
",option5,0
c162f023864fceae1281e989f54c8793c32ca9d6eaec7c279f364b4e2cda3fbe,test,Male,Medicine,Intern,MW,mcq,,59)	The most common cause of diarrhoea in children is: ,59)	The most common cause of diarrhoea in children is: ,"{""option1"": ""a)\tShigella"", ""option2"": ""b)\tVibrio Cholera"", ""option3"": ""c)\tRotavirus"", ""option4"": ""d)\tGiardia"", ""option5"": ""e)\tE. coli""}",option3,,Pediatrics,No,0.0,1.0,0.0,expert,0.0,,0.0,,,,,,,v2,0," 
###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. ###Question
 : 
59)	The most common cause of diarrhoea in children is: ###options: {""option1"": ""a)\tShigella"", ""option2"": ""b)\tVibrio Cholera"", ""option3"": ""c)\tRotavirus"", ""option4"": ""d)\tGiardia"", ""option5"": ""e)\tE. coli""}","
###Answer: 
c) Rotavirus

###Rationale: 
Rotavirus is the most common cause of diarrhoea in children worldwide, including in Africa. It is a highly contagious virus that primarily affects the small intestine, causing inflammation and fluid loss. 

Here's why the other options are less likely:

* **a) Shigella:** While Shigella is a significant cause of diarrhoea in some regions, it is less common than rotavirus globally.
* **b) Vibrio Cholera:** Vibrio Cholera is a bacterial infection that causes severe diarrhoea, but it is not as prevalent in children as rotavirus.
* **d) Giardia:** Giardia is a protozoan parasite that can cause diarrhoea, but it is less common than rotavirus in children.
* **e) E. coli:** While E. coli can cause diarrhoea, it is more often associated with food poisoning and is less common as a primary cause of childhood diarrhoea. 


**Important Note:** This information is for educational purposes only and should not be considered medical advice. Always consult with a qualified healthcare professional for diagnosis and treatment. 
",,0
3204b2c004b0af2d89ec35cefa563332b66637627ace345843031e294bedac44,test,Female,Medicine,Student,GH,mcq,,A patient with surgical jaundice is being prepared for surgery. What vitamin needs to be corrected before surgery? ,A patient with surgical jaundice is being prepared for surgery. What vitamin needs to be corrected before surgery? ,"{""option1"": ""Vitamin B12"", ""option2"": ""Vitamin C"", ""option3"": ""Vitamin B2"", ""option4"": ""Vitamin K"", ""option5"": ""n/a""}",option4,,General_Surgery,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v2,0," 
###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. ###Question
 : 
A patient with surgical jaundice is being prepared for surgery. What vitamin needs to be corrected before surgery? ###options: {""option1"": ""Vitamin B12"", ""option2"": ""Vitamin C"", ""option3"": ""Vitamin B2"", ""option4"": ""Vitamin K"", ""option5"": ""n/a""}","
###Answer: 
**Answer:** 4. Vitamin K

**Rationale:** Surgical jaundice is a common complication of surgery, often caused by blood loss and subsequent liver dysfunction. Vitamin K plays a crucial role in blood clotting, and its deficiency can lead to excessive bleeding during and after surgery. 

**Explanation:**

* **Vitamin K** is essential for the synthesis of clotting factors, which are proteins that help stop bleeding. 
* **Vitamin B12** is important for nerve function and red blood cell production.
* **Vitamin C** is an antioxidant and plays a role in collagen synthesis.
* **Vitamin B2** is important for energy production and cell growth.


Let me know if you'd like to explore other medical scenarios or MCQs! 
",,0
e84d2c80c972eed4731a853d0d86f50ca519893f710142fb55ef349fd03908f2,test,Male,Medicine,Intern,KE,mcq,,Which of the following is least likely to be used in treatment of typhoid fever?,Which of the following is least likely to be used in treatment of typhoid fever?,"{""option1"": ""Ceftriaxone"", ""option2"": ""Ciprofloxacin"", ""option3"": ""Amoxicillin"", ""option4"": ""Cefixime"", ""option5"": ""Cefotaxime""}",option3,,Gastroenterology,Yes,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v2,1," 
###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. ###Question
 : 
Which of the following is least likely to be used in treatment of typhoid fever?###options: {""option1"": ""Ceftriaxone"", ""option2"": ""Ciprofloxacin"", ""option3"": ""Amoxicillin"", ""option4"": ""Cefixime"", ""option5"": ""Cefotaxime""}","
###Answer: 
**option2: Ciprofloxacin**

**Rationale:** 

While Ciprofloxacin is a broad-spectrum antibiotic effective against many bacterial infections, it is not typically the first-line treatment for typhoid fever. This is because:

* **Typhoid fever is caused by Salmonella Typhi, a bacterium that is susceptible to certain antibiotics.**  
* **Ciprofloxacin is a fluoroquinolone antibiotic, which can be associated with adverse effects like tendonitis and tendinopathy.** 
* **The use of Ciprofloxacin in typhoid fever is often reserved for cases where other antibiotics are ineffective or there is a high risk of complications.**

**The other options are commonly used in the treatment of typhoid fever:**

* **Ceftriaxone:** A third-generation cephalosporin, effective against Salmonella Typhi.
* **Amoxicillin:** A penicillin-based antibiotic, effective against Salmonella Typhi.
* **Cefixime:** A third-generation cephalosporin, effective against Salmonella Typhi.
* **Cefotaxime:** A third-generation cephalosporin, effective against Salmonella Typhi. 


**Important Note:** This information is for educational purposes only and should not be considered medical advice. Always consult with a qualified healthcare professional for diagnosis and treatment of any medical condition. 
",option2,0
1342813d7751ef5044c914c620c57f6f4e390dbf00ab78fba70595acf5c71cb4,test,Male,Medicine,Intern,MW,mcq,,58)	A 4-year-old girl presents with severe vomiting of non-bilious in nature for 2 days. Which of the following blood gas findings is consistent with this clinical presentation? ,58)	A 4-year-old girl presents with severe vomiting of non-bilious in nature for 2 days. Which of the following blood gas findings is consistent with this clinical presentation? ,"{""option1"": ""a)\tHypochloremic, hypokalemic metabolic alkalosis"", ""option2"": ""b)\tHypochloremic, hyperkalemic metabolic alkalosis"", ""option3"": ""c)\tHypochloremic, hypokalemic metabolic acidosis"", ""option4"": ""d)\tHypochloremic, hyperkalemic metabolic acidosis"", ""option5"": ""e)\tHyperchloremic, hyperkalemic metabolic alkalosis""}",option1,,Pediatrics,No,0.0,1.0,1.0,expert,0.0,,0.0,,,,,,,v2,0," 
###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. ###Question
 : 
58)	A 4-year-old girl presents with severe vomiting of non-bilious in nature for 2 days. Which of the following blood gas findings is consistent with this clinical presentation? ###options: {""option1"": ""a)\tHypochloremic, hypokalemic metabolic alkalosis"", ""option2"": ""b)\tHypochloremic, hyperkalemic metabolic alkalosis"", ""option3"": ""c)\tHypochloremic, hypokalemic metabolic acidosis"", ""option4"": ""d)\tHypochloremic, hyperkalemic metabolic acidosis"", ""option5"": ""e)\tHyperchloremic, hyperkalemic metabolic alkalosis""}","
###Answer: 
**Answer:**  **option 3)**
**Rationale:** 
The clinical presentation of severe vomiting for 2 days in a 4-year-old girl is suggestive of **metabolic alkalosis**. 

Here's why:

* **Vomiting and Loss of Fluids:** Vomiting leads to significant fluid and electrolyte loss, primarily sodium and potassium. 
* **Metabolic Alkalosis:**  The loss of acid (hydrogen ions) from the body due to vomiting leads to an increase in the pH of the blood. This is a metabolic alkalosis.
* **Hypochloremic:**  The blood is not adequately buffered with chloride ions, leading to hypochloremia.
* **Hypokalemia:**  Potassium loss due to vomiting contributes to hypokalemia.

**Why other options are incorrect:**

* **Option 1:**  Hypochloremic, hypokalemic metabolic alkalosis is not the most likely scenario.
* **Option 2:**  Hypochloremic, hyperkalemic metabolic alkalosis is not typical.
* **Option 4:**  Hypochloremic, hyperkalemic metabolic acidosis is not typical.
* **Option 5:**  Hyperchloremic, hyperkalemic metabolic alkalosis is not typical.


**Important Note:** This is a simplified explanation. A thorough clinical evaluation and laboratory tests are necessary for accurate diagnosis and management. 
",option3,0
063719bfa8bfaecdfb1f0442f33b1d5a76f334a2a120ea04e44cdb9b52948456,test,Female,Medicine,Licensed Professional,GH,mcq,,"Risperidone is generally not prescribed above




","Risperidone is generally not prescribed above




","{""option1"": ""8 mg/day (2\u20136 mg said to be optimal) due to occurrence of EPS."", ""option2"": ""18 mg/day (12\u201316 mg said to be optimal) due to occurrence of EPS."", ""option3"": ""16 mg/day (4\u201312 mg said to be optimal) due to occurrence of EPS."", ""option4"": ""6 mg/day (1\u20136 mg said to be optimal) due to occurrence of EPS."", ""option5"": ""6 mg/day (0.5\u20136 mg said to be optimal) due to occurrence of EPS.""}",option1,,Psychiatry,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v2,0," 
###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. ###Question
 : 
Risperidone is generally not prescribed above




###options: {""option1"": ""8 mg/day (2\u20136 mg said to be optimal) due to occurrence of EPS."", ""option2"": ""18 mg/day (12\u201316 mg said to be optimal) due to occurrence of EPS."", ""option3"": ""16 mg/day (4\u201312 mg said to be optimal) due to occurrence of EPS."", ""option4"": ""6 mg/day (1\u20136 mg said to be optimal) due to occurrence of EPS."", ""option5"": ""6 mg/day (0.5\u20136 mg said to be optimal) due to occurrence of EPS.""}","
**Answer:** 
**Option 1: 8 mg/day (2\u20136 mg said to be optimal) due to occurrence of EPS.**

**Rationale:** Risperidone is a potent antipsychotic medication that can cause extrapyramidal symptoms (EPS) like akathisia, dystonia, and parkinsonism. The optimal dose range for risperidone is generally considered to be 2-6 mg/day.  Therefore, exceeding 8 mg/day is associated with an increased risk of EPS.


**Explanation:**

* **Extrapyramidal Symptoms (EPS):** These are a common side effect of antipsychotic medications like Risperidone. They can manifest as involuntary movements, muscle stiffness, and difficulty with coordination.
* **Optimal Dose Range:** The recommended starting dose for Risperidone is typically 2-6 mg/day. This range is based on clinical trials and experience.
* **Dose-Response Relationship:**  Higher doses of Risperidone are associated with a higher risk of EPS. 
* **Individualized Treatment:** While the optimal dose range is generally 2-6 mg/day, the actual dose may need to be adjusted based on individual patient factors, such as age, weight, and medical history. 


Let me know if you'd like to explore other medical scenarios or MCQs! 
",option1,1
8ea57ff58b33cf32ad70f1f4dd4e10203060d7251baa75db2c955a16b217c837,test,Female,Medicine,Student,GH,mcq,,Courvoisier’s law is related to ,Courvoisier’s law is related to ,"{""option1"": ""Hepatic fibrosis"", ""option2"": ""Fatty liver disease"", ""option3"": ""obstructive jaundice"", ""option4"": ""infective hepatitis"", ""option5"": ""n/a""}",option3,,General_Surgery,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v2,0," 
###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. ###Question
 : 
Courvoisier’s law is related to ###options: {""option1"": ""Hepatic fibrosis"", ""option2"": ""Fatty liver disease"", ""option3"": ""obstructive jaundice"", ""option4"": ""infective hepatitis"", ""option5"": ""n/a""}","
###Answer: 
**option2: Fatty liver disease**

**Rationale:** 
Courvoisier's law states that in the presence of fatty liver disease, the liver's ability to regenerate is impaired. This leads to a progressive accumulation of fat in the liver, further exacerbating the condition. 

Let me know if you'd like to explore other medical scenarios or MCQs! 
",option2,0
ad530dbd515beff9e591553da3896b88146a8f90628be06e0a0a0161334a9792,test,Male,Medicine,Intern,MW,mcq,,57)	The typical clinical signs (on percussion & auscultation) of a pleural effusion are,57)	The typical clinical signs (on percussion & auscultation) of a pleural effusion are,"{""option1"": ""a)\tDullness to percussion, bronchial breathing, increased vocal resonance"", ""option2"": ""b)\tDullness to percussion, loud crepitations, reduced vocal resonance"", ""option3"": ""c)\tDullness to percussion, reduced or absent breath sounds, reduced vocal resonance"", ""option4"": ""d)\tHyper-resonance on percussion, absent breath sounds, reduced vocal resonance"", ""option5"": ""e)\tHyper-resonance on percussion, vesicular breath sounds, normal vocal resonance""}",option3,,Pediatrics,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v2,0," 
###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. ###Question
 : 
57)	The typical clinical signs (on percussion & auscultation) of a pleural effusion are###options: {""option1"": ""a)\tDullness to percussion, bronchial breathing, increased vocal resonance"", ""option2"": ""b)\tDullness to percussion, loud crepitations, reduced vocal resonance"", ""option3"": ""c)\tDullness to percussion, reduced or absent breath sounds, reduced vocal resonance"", ""option4"": ""d)\tHyper-resonance on percussion, absent breath sounds, reduced vocal resonance"", ""option5"": ""e)\tHyper-resonance on percussion, vesicular breath sounds, normal vocal resonance""}","
###Answer: 
**c) Dullness to percussion, reduced or absent breath sounds, reduced vocal resonance**

**Rationale:** 
The classic signs of a pleural effusion are:
* **Dullness to percussion:** This indicates fluid buildup in the pleural space, which compresses the lung and alters the sound of the percussion.
* **Reduced or absent breath sounds:** The fluid in the pleural space can obstruct the flow of air, leading to decreased or absent breath sounds over the affected area.
* **Reduced vocal resonance:** This is due to the fluid obstructing the normal movement of the vocal cords.

**Why other options are incorrect:**
* **a) and b):** These options describe signs of a pneumothorax, not a pleural effusion.
* **d):** Hyper-resonance on percussion is characteristic of a lung consolidation, not a pleural effusion.
* **e):** Vesicular breath sounds are typical of normal lung function and would not be expected in a pleural effusion. 


",,0
40493b1c83e67d4eeafd9fc302eec76c4b4ffd4493e370f440e8e8902f96421e,test,Male,Medicine,Intern,KE,mcq,,Which of the following is not a clinical manifestation of schistosomiasis?,Which of the following is not a clinical manifestation of schistosomiasis?,"{""option1"": ""\u2018Ground\u2019 itch"", ""option2"": ""Hepatomegaly"", ""option3"": ""Bladder cancer"", ""option4"": ""Katayama fever"", ""option5"": ""Spinal cord compression""}",option1,,Urology,Yes,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v2,1," 
###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. ###Question
 : 
Which of the following is not a clinical manifestation of schistosomiasis?###options: {""option1"": ""\u2018Ground\u2019 itch"", ""option2"": ""Hepatomegaly"", ""option3"": ""Bladder cancer"", ""option4"": ""Katayama fever"", ""option5"": ""Spinal cord compression""}","
###Answer: 
**option 3: Bladder cancer**

**Rationale:** 
Schistosomiasis is a parasitic infection caused by flatworms (Schistosoma species). It is characterized by a range of clinical manifestations, including:

* **Katayama fever:** A flu-like illness that occurs in the early stages of infection.
* **Ground itch:** A persistent, pruritic rash that develops in areas of skin exposed to the parasite.
* **Hepatomegaly:** Enlargement of the liver due to inflammation and fibrosis caused by the parasite.
* **Spinal cord compression:** In severe cases, the parasite can migrate to the spinal cord, causing neurological symptoms.

Bladder cancer is not directly associated with schistosomiasis. While chronic inflammation from schistosomiasis can increase the risk of certain cancers, bladder cancer is a separate entity with its own causes and risk factors. 


",option3,0
c9e97ea687c62e850720ab45339df0d483fbcf742407e6a3989bdf48edeb63a3,test,Male,Medicine,Intern,MW,mcq,,"56)	According to the WHO guidelines, the most appropriate first-line antibiotic for the treatment of severe pneumonia in children is","56)	According to the WHO guidelines, the most appropriate first-line antibiotic for the treatment of severe pneumonia in children is","{""option1"": ""a)\tAmoxycillin"", ""option2"": ""b)\tBenzyl penicillin"", ""option3"": ""c)\tAmpicillin and gentamicin"", ""option4"": ""d)\tChloramphenicol"", ""option5"": ""e)\tCeftriaxone""}",option3,,Pediatrics,No,0.0,1.0,0.0,expert,0.0,,0.0,,,,,,,v2,0," 
###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. ###Question
 : 
56)	According to the WHO guidelines, the most appropriate first-line antibiotic for the treatment of severe pneumonia in children is###options: {""option1"": ""a)\tAmoxycillin"", ""option2"": ""b)\tBenzyl penicillin"", ""option3"": ""c)\tAmpicillin and gentamicin"", ""option4"": ""d)\tChloramphenicol"", ""option5"": ""e)\tCeftriaxone""}","
###Answer: 
**Answer:**  (b) Benzyl penicillin

**Rationale:** 

The WHO guidelines recommend benzyl penicillin as the first-line antibiotic for severe pneumonia in children. This is due to its broad-spectrum activity against common pathogens like *Streptococcus pneumoniae* which is the leading cause of pneumonia in children. 

Here's why the other options are less suitable:

* **Amoxycillin:** While effective against some bacteria, it has limited activity against *S. pneumoniae*.
* **Ampicillin and gentamicin:** This combination is often used for complicated pneumonia but is not the first-line choice for uncomplicated cases.
* **Chloramphenicol:** This antibiotic is not recommended for children due to its potential for severe side effects.
* **Ceftriaxone:** This is an effective antibiotic for meningitis and other serious infections but is not the first-line choice for pneumonia in children.


It's important to note that antibiotic treatment should always be guided by a clinical assessment, considering the specific patient's condition and potential drug interactions. 
",,0
ffeeda219cc0b4a85990ec4a0fda65b47ce1024f78e6997dc767d0b6bda2ece5,test,Female,Medicine,Licensed Professional,GH,mcq,,"It is thought that all antipsychotics must exhibit some degree of 





","It is thought that all antipsychotics must exhibit some degree of 





","{""option1"": ""D1 blockade to be effective"", ""option2"": ""D2 blockade to be effective"", ""option3"": ""D3 blockade to be effective"", ""option4"": ""D4 blockade to be effective"", ""option5"": ""D5 blockade to be effective""}",option2,,Psychiatry,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v2,0," 
###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. ###Question
 : 
It is thought that all antipsychotics must exhibit some degree of 





###options: {""option1"": ""D1 blockade to be effective"", ""option2"": ""D2 blockade to be effective"", ""option3"": ""D3 blockade to be effective"", ""option4"": ""D4 blockade to be effective"", ""option5"": ""D5 blockade to be effective""}","
###Answer: 
**option2: D2 blockade to be effective**

**Rationale:** 

The primary mechanism of action for most antipsychotics is the blockade of dopamine D2 receptors in the mesolimbic pathway. This pathway is involved in reward and motivation, and its overactivity is thought to contribute to the positive symptoms of schizophrenia, such as hallucinations and delusions. 

While other neurotransmitter systems are also involved in the pathophysiology of psychosis, the D2 receptor blockade is considered the cornerstone of antipsychotic treatment. 

Therefore, all antipsychotics must exhibit some degree of D2 blockade to be effective. 


",option2,1
c3d14dcbc1cc970b3d3842bb43c136abd166420f88be30daeb3cae72bdcb6582,test,Female,Medicine,Student,GH,mcq,,Which intravenous fluid is ideal for correcting shock in a surgical patient,Which intravenous fluid is ideal for correcting shock in a surgical patient,"{""option1"": ""5% Dextrose"", ""option2"": ""Ringers Lactate"", ""option3"": ""50% Dextrose"", ""option4"": ""Dextrose saline"", ""option5"": ""n/a""}",option2,,General_Surgery,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v2,0," 
###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. ###Question
 : 
Which intravenous fluid is ideal for correcting shock in a surgical patient###options: {""option1"": ""5% Dextrose"", ""option2"": ""Ringers Lactate"", ""option3"": ""50% Dextrose"", ""option4"": ""Dextrose saline"", ""option5"": ""n/a""}","
###Answer: 
**Option 2: Ringers Lactate**

**Rationale:** 

Ringers Lactate is the preferred intravenous fluid for correcting shock in a surgical patient. Here's why:

* **Electrolyte Balance:** Ringers Lactate contains a balanced electrolyte solution, including sodium, potassium, chloride, and calcium. This helps to maintain electrolyte balance, which is crucial for maintaining blood pressure and organ function during shock.
* **Osmotic Pressure:** Ringers Lactate has a high osmotic pressure, which helps to draw fluid from the interstitial space into the vascular system. This is essential for restoring blood volume and improving perfusion.
* **Rapid Administration:** Ringers Lactate is readily available and can be administered quickly, which is important in the acute setting of shock.
* **Cost-Effectiveness:** Ringers Lactate is a relatively inexpensive fluid compared to other options.

While other fluids may be used in specific situations, Ringers Lactate is generally considered the most appropriate choice for correcting shock in a surgical patient. 


",option2,1
3e4ade5d1ebf812df09eeb7d10118afd241a51d556a4b4ef97c4dcf4fc29e4ff,test,Male,Medicine,Intern,MW,mcq,,"55)	According to WHO guidelines, the upper limit of normal for the respiratory rate of a child who is 3 months old is: ","55)	According to WHO guidelines, the upper limit of normal for the respiratory rate of a child who is 3 months old is: ","{""option1"": ""a)\t80 breaths per minute (BPM)"", ""option2"": ""b)\t60 BPM"", ""option3"": ""c)\t50 BPM"", ""option4"": ""d)\t40 BPM"", ""option5"": ""e)\t30 BPM""}",option3,,Pediatrics,No,0.0,1.0,0.0,expert,0.0,,0.0,,,,,,,v2,0," 
###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. ###Question
 : 
55)	According to WHO guidelines, the upper limit of normal for the respiratory rate of a child who is 3 months old is: ###options: {""option1"": ""a)\t80 breaths per minute (BPM)"", ""option2"": ""b)\t60 BPM"", ""option3"": ""c)\t50 BPM"", ""option4"": ""d)\t40 BPM"", ""option5"": ""e)\t30 BPM""}","
###Answer: 
**Answer:**  b) 60 BPM

**Rationale:**  The upper limit of normal respiratory rate for a 3-month-old child is generally considered to be around 60 breaths per minute. This is a relatively high rate for this age group, and any significant deviation from this range should be investigated further. 

**Explanation:** 
* **Infants and Respiratory Rate:**  Infants have a higher respiratory rate than adults due to their developing respiratory systems. 
* **Normal Range:**  The normal respiratory rate for a 3-month-old is typically between 30 and 60 breaths per minute. 
* **Factors Affecting Rate:**  Factors like activity level, temperature, and underlying medical conditions can influence a child's respiratory rate. 
* **Clinical Significance:**  A significantly elevated or depressed respiratory rate in a 3-month-old can be a sign of a medical problem. 


Let me know if you'd like to explore other medical scenarios or questions! 
",,0
7a921d2229ee508034a0375437344d5541aeb8631c4990de481ba523c8bc3bd3,test,Male,Medicine,Intern,KE,mcq,,"Concerning tetanus, which of the following statements is false?","Concerning tetanus, which of the following statements is false?","{""option1"": ""It is caused by anaerobic gram-negative bacilli"", ""option2"": ""Disease is mainly caused by a toxin"", ""option3"": ""May require treatment in an ICU"", ""option4"": ""Vaccines are available for prevention"", ""option5"": ""Risus sardonicus is an expected manifestation""}",option1,,Infectious_Disease,Yes,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v2,1," 
###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. ###Question
 : 
Concerning tetanus, which of the following statements is false?###options: {""option1"": ""It is caused by anaerobic gram-negative bacilli"", ""option2"": ""Disease is mainly caused by a toxin"", ""option3"": ""May require treatment in an ICU"", ""option4"": ""Vaccines are available for prevention"", ""option5"": ""Risus sardonicus is an expected manifestation""}","
###Answer: 
**Option 5: Risus sardonicus is an expected manifestation**

**Rationale:** 
While risus sardonicus (a characteristic grimace) is a classic sign of tetanus, it is not an *expected* manifestation in all cases.  It is a late sign, often appearing after the initial muscle spasms and stiffness.  The presence of risus sardonicus is more indicative of a severe, untreated tetanus infection. 


Let me know if you'd like to explore any other medical scenarios or questions! 
",option5,0
effd12f7541d11b7497c71e365be367a065828a4fa2f7b37db67393e8033a9fe,test,Female,Medicine,Licensed Professional,GH,mcq,,"Chronic institutionalised schizophrenic patients
 
 
  
","Chronic institutionalised schizophrenic patients
 
 
 
","{""option1"": ""are more likely to be male than female"", ""option2"": ""overestimate their age"", ""option3"": ""have incontinence in 1/3"", ""option4"": ""score highly on IQ tests"", ""option5"": ""simillar in cognitive deficits to mentally handicapped""}",option1,,Psychiatry,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v2,0," 
###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. ###Question
 : 
Chronic institutionalised schizophrenic patients
 
 
  
###options: {""option1"": ""are more likely to be male than female"", ""option2"": ""overestimate their age"", ""option3"": ""have incontinence in 1/3"", ""option4"": ""score highly on IQ tests"", ""option5"": ""simillar in cognitive deficits to mentally handicapped""}","
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 ",,0
