sample_id,question,rationale,options_len,answer,A,B,C,D,E,model_prompt,outputs,preds,correct
9b551c8d7f45891ecc680adc12f77e6dbfdf23615a2cd940fe4f53abcafa6c78,"Femi is a political science student at University of Ibadan. He is  23-year and is brought to the emergency department with euphoria and hyperactivity and seems to be talking about his planned space visit to the moon. His friend accompanies him. His vitals are temperature 37.6 C (99.7 F), heart rate 100 bpm, blood pressure 140/80 mm Hg, and respiratory rate 21 breaths/min. He has a history of taking ""cool things"" at parties. Physical examination reveals clenching of jaws and frequent movement of legs. He has a significant family history of alcohol use disorder in his aunt and schizophrenia in his sister. Which of the following substances is most likely responsible for the patient's condition?","MDMA (3,4 - methylenedioxymethamphetamine), more commonly known as Molly or ecstasy, is a synthetic substance first developed in 1912 as a precursor to hemostatic synthesis agents. Due to its effects on promoting empathy and facilitating communication, the drug became popular in the early 1970s among psychiatrists for its therapeutic potential. The drug would later find heavy use in dance parties and festivals as it became prominently associated with rave culture due to its heightened euphoric effects.

The presentation of MDMA toxicity is variable due to the common practice of co-ingestion with other illicit substances. Even self-reported mono-ingestion of ecstasy/Molly is not reliable due to the synthesized drug's varying composition. Patients may present tachycardic, hypertensive, hyperthermic, and agitated. Even at minor recreational doses, adverse effects include increased muscle activity (such as bruxism, restless legs, and jaw clenching), hyperactivity, insomnia, difficulty concentrating, and feelings of restlessness. The sympathomimetic properties in MDMA overdose can lead to severe toxicity manifesting as cardiovascular, neurologic, hepatic, and electrolyte disturbances. Significant elevations in heart rate and blood pressure have led to reports of life-threatening cardiac dysrhythmias, myocardial infarction, aortic dissection, and intracranial hemorrhages. Because MDMA undergoes hepatic metabolism via cytochrome P450, severe hepatoxicity can occur, leading to fulminant liver failure. CNS hyperactivity can lead to delirium and seizures. Elevated levels of serotonin can result in serotonin syndrome, and patients may present with hyperpyrexia and myoclonus.

MDMA differs from other amphetamines due to the methylenedioxy group's attachment, which is structurally similar to the psychedelic hallucinogen mescaline. Because of this, MDMA is a chemical compound that shares properties of both amphetamines and hallucinogens. It primarily increases the overall concentration of norepinephrine, dopamine, and serotonin within the synaptic cleft. MDMA inhibits the reuptake of the neurotransmitter serotonin, thereby stimulating its carrier-mediated release. In addition to the depletion of serotonin-containing vesicles, this action increases serotonin synaptic levels. Like other amphetamine analogs, MDMA also inhibits monoamine oxidase activity, which further contributes to increased levels of serotonin (in addition to dopamine and norepinephrine). Like serotonin, MDMA affects dopamine transporters, promoting their release and inhibiting reuptake. The binding of noradrenergic, histaminergic, and muscarinic receptors contributes to the drug's noradrenaline, histamine, GABA, and acetylcholine effects. The result is a surge of activity upon postsynaptic receptors that play a role in mood, thermoregulation, and autonomic nervous system activity.

MDMA is absorbed via the GI tract with an onset of effect between 20 minutes and 1 hour after consumption. Peak concentrations occur 2 hours after oral ingestion and are broken down in the liver by the enzyme CYP2D6. MDMA has a half-life of about 8 hours, taking approximately 40 hours to clear 95% of the body's drug. Thus, continued effects of the drug will continue to linger for several hours after ingestion.",5,A,Ecstasy,Ketamine,LSD,Phencyclidine,Weed,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Femi is a political science student at University of Ibadan. He is  23-year and is brought to the emergency department with euphoria and hyperactivity and seems to be talking about his planned space visit to the moon. His friend accompanies him. His vitals are temperature 37.6 C (99.7 F), heart rate 100 bpm, blood pressure 140/80 mm Hg, and respiratory rate 21 breaths/min. He has a history of taking ""cool things"" at parties. Physical examination reveals clenching of jaws and frequent movement of legs. He has a significant family history of alcohol use disorder in his aunt and schizophrenia in his sister. Which of the following substances is most likely responsible for the patient's condition?
###Options:
A.  Ecstasy
B.  Ketamine
C.  LSD
D.  Phencyclidine
E.  Weed

###Answer:",A,A,True
97d0fc811ea3bbe6e4a74b7149d15033118ae2035fe7a3003cbbe8b2885c9bde,"A 72-year-old diabetic is transferred to your hospital for fever and altered mental status in the late summer. Symptoms started in this patient 1 week prior to admission. On physical examination, the patient was disoriented. There were no focal neurologic findings. There was a fine rash on the patient’s trunk. On oral examination, there were tongue fasciculations. A lumbar puncture was performed which showed a glucose of 71 and a protein of 94; microscopy of the cerebrospinal fluid (CSF) revealed 9 RBC and 14 WBC (21 P, 68 L, 11 H). The creatinine phosphokinase was 506. An electroencephalogram and MRI of the brain were normal. 92. What is the best interpretation of these findings?","This is a clinical presentation of West Nile virus infection. The tongue fasciculations go along with an inflammation at the base of the brain. The patient is at the right age for West Nile virus infection and he is immunocompromised due to diabetes. The diagnosis can be made by performing a West Nile virus IgM titer on the CSF. Diabetics can have cryptococcal meningitis. Lumbar puncture in this setting is usually normal with increased opening pressure, and rhabdomyolysis is not a feature of this disease. Diabetics are more at risk for candidiasis. However, the patient has no history of instrumentation, IV catheters, or other situations that would lead to disseminated candidiasis. Diabetics are at increased risk for C. immitis infection, but we have no history of the patient living in an area endemic for this organism. Diabetics are at increased risk for rhinocerebral mucormycosis. An MRI of the head might have shown involvement of the sinus. However, this patient’s presentation is not consistent with rhinocerebral mucormycosis.",5,C,The patient may have cryptococcal meningitis.,The patient may have disseminated candidiasis.,The patient may have West Nile virus,The patient may have Coccidioides immitis infection.,The patient may have rhinocerebral mucormycosis.,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: A 72-year-old diabetic is transferred to your hospital for fever and altered mental status in the late summer. Symptoms started in this patient 1 week prior to admission. On physical examination, the patient was disoriented. There were no focal neurologic findings. There was a fine rash on the patient’s trunk. On oral examination, there were tongue fasciculations. A lumbar puncture was performed which showed a glucose of 71 and a protein of 94; microscopy of the cerebrospinal fluid (CSF) revealed 9 RBC and 14 WBC (21 P, 68 L, 11 H). The creatinine phosphokinase was 506. An electroencephalogram and MRI of the brain were normal. 92. What is the best interpretation of these findings?
###Options:
A.  The patient may have cryptococcal meningitis.
B.  The patient may have disseminated candidiasis.
C.  The patient may have West Nile virus
D.  The patient may have Coccidioides immitis infection.
E.  The patient may have rhinocerebral mucormycosis.

###Answer:",C,C,True
aa3d47dbd0c28ed165de26f85593346b68a4d06efb50f322573991a90e6728f1,Which of the following medications is often used as a first-line treatment for acute uncomplicated sinusitis?,Amoxicillin is often used as a first-line treatment for acute uncomplicated sinusitis due to its effectiveness against common pathogens and favorable safety profile.,5,E,Erythromycin,Ciprofloxacin,Metronidazole,Azithromycin,Amoxicillin,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Which of the following medications is often used as a first-line treatment for acute uncomplicated sinusitis?
###Options:
A.  Erythromycin
B.  Ciprofloxacin
C.  Metronidazole
D.  Azithromycin
E.  Amoxicillin

###Answer:",E,E,True
02f3101dc8b43c72285a55444004a31e2143c0eb592b9b6ed66188442e4cf5ec,A 58-year-old female reports that she recently stopped taking her blood pressure medications because of swelling in her feet that began shortly after she started treatment. Which is most likely to cause peripheral edema?,Peripheral edema is one of the most common side effects of calcium channel blockers. None of the other agents commonly cause peripheral edema,5,C,Atenolol,Clonidine,Felodipine,Hydralazine,Prazosin,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: A 58-year-old female reports that she recently stopped taking her blood pressure medications because of swelling in her feet that began shortly after she started treatment. Which is most likely to cause peripheral edema?
###Options:
A.  Atenolol
B.  Clonidine
C.  Felodipine
D.  Hydralazine
E.  Prazosin

###Answer:",C,C,True
10df0ad989d17cd1c1684933d3700d6ec7e78bd8189eff8674a2679532942ccd,"A 50-year-old African patient presents with sudden-onset severe headache, nausea, and photophobia. Neurological examination reveals nuchal rigidity. Which of the following diagnostic tests is most appropriate for confirming a diagnosis of subarachnoid hemorrhage?","Lumbar puncture is the gold standard diagnostic test for subarachnoid hemorrhage, detecting the presence of xanthochromia in the cerebrospinal fluid.",5,C,Non-contrast head CT scan,Cerebral angiography,Lumbar puncture,MRI brain with contrast,Transcranial Doppler ultrasonography,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: A 50-year-old African patient presents with sudden-onset severe headache, nausea, and photophobia. Neurological examination reveals nuchal rigidity. Which of the following diagnostic tests is most appropriate for confirming a diagnosis of subarachnoid hemorrhage?
###Options:
A.  Non-contrast head CT scan
B.  Cerebral angiography
C.  Lumbar puncture
D.  MRI brain with contrast
E.  Transcranial Doppler ultrasonography

###Answer:",A,A,False
4eb4c7c70e31d2265d11ee3fa2fb98a375da433c0d2f38b65d256e38473fa2a0,Serum calcium concentration typically increases in.a. Hypoalbuminemiab. Pyloric Stenosisc. Carcinomatosisd. Hyperparathyroidisme. Chronic sarcoidosis ,a. Albumin cause reduction in free ionize calciumb. Alkalosis causes reduction in free calcium c. Due to metastasesd. Due to bone resorptione.  Because macrophages in granuloma causes alpha 1 hydroxylase synthesis ,5,B,True,false,True,True,True,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Serum calcium concentration typically increases in.a. Hypoalbuminemiab. Pyloric Stenosisc. Carcinomatosisd. Hyperparathyroidisme. Chronic sarcoidosis 
###Options:
A.  True
B.  false
C.  True
D.  True
E.  True

###Answer:",D,D,False
071928e41893e5ccbe4d70838653e9ba12a7e4d2ab7dd3f36f0cff017239f76f,"A 72-year-old woman is evaluated in the acute rehabilitation facility where she has been receiving physical therapysince sustaining a stroke 2 weeks ago that resulted in moderate left hemiparesis. A swallowing study obtained onadmission to the facility showed no abnormalities and she has been progressing well with her rehabilitation. She isable to walk with the aid of a walker and assistant, has no speech impairment, and tolerates a regular diet. Medicalhistory also is notable for well-controlled hypertension and hyperlipidemia. Medications are lisinopril, simvastatin,and daily aspirin. Temperature is 37.0°C (98.6°F), pulse is 72/min and regular, respirations are 12/min, and bloodpressure is 130/80 mm Hg. Cardiopulmonary examination shows no abnormalities. Cranial nerves are intact. Musclestrength in the extremities is 4/5 on the left and 5/5 on the right. Sensation is intact bilaterally. Standardizedassessment of cognitive function shows no abnormalities. For the past 2 days, the patient has insisted that she is wellenough to go home despite not being fully cleared to do so by her physical therapist and physiatrist, who want her tostay for 1 more week to try to advance from the walker to a cane. The patient lives with her daughter, son-in-law,and grandson, and has a bedroom on the main floor of the house with no need to use stairs. The daughter works as astay-at-home mother. Which of the following is the most appropriate next step in management?","Given the patient's insistence on going home despite not being fully cleared by her healthcare team, the most appropriate next step in management would be (D) Request psychiatric evaluation of the patient's decision-making capacity. This would help ensure that the patient's decision to leave the rehabilitation facility is made with full understanding and capacity, especially considering her recent stroke and ongoing rehabilitation needs.",4,D,Discharge the patient with a plan for home health care and physical therapy,Inform the patient that she would need to sign out against medical advice,Inform the patient that transfer to a long-term care facility is most suitable for her,Request psychiatric evaluation of the patient's decision-making capacity,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: A 72-year-old woman is evaluated in the acute rehabilitation facility where she has been receiving physical therapysince sustaining a stroke 2 weeks ago that resulted in moderate left hemiparesis. A swallowing study obtained onadmission to the facility showed no abnormalities and she has been progressing well with her rehabilitation. She isable to walk with the aid of a walker and assistant, has no speech impairment, and tolerates a regular diet. Medicalhistory also is notable for well-controlled hypertension and hyperlipidemia. Medications are lisinopril, simvastatin,and daily aspirin. Temperature is 37.0°C (98.6°F), pulse is 72/min and regular, respirations are 12/min, and bloodpressure is 130/80 mm Hg. Cardiopulmonary examination shows no abnormalities. Cranial nerves are intact. Musclestrength in the extremities is 4/5 on the left and 5/5 on the right. Sensation is intact bilaterally. Standardizedassessment of cognitive function shows no abnormalities. For the past 2 days, the patient has insisted that she is wellenough to go home despite not being fully cleared to do so by her physical therapist and physiatrist, who want her tostay for 1 more week to try to advance from the walker to a cane. The patient lives with her daughter, son-in-law,and grandson, and has a bedroom on the main floor of the house with no need to use stairs. The daughter works as astay-at-home mother. Which of the following is the most appropriate next step in management?
###Options:
A.  Discharge the patient with a plan for home health care and physical therapy
B.  Inform the patient that she would need to sign out against medical advice
C.  Inform the patient that transfer to a long-term care facility is most suitable for her
D.  Request psychiatric evaluation of the patient's decision-making capacity

###Answer:",A,A,False
3525ab1a3ae86b71ecc7b8cafeb7b817c5ec9e215a442fbbc3cf240d333b2571,"Which of the following vaccines is routinely administered to infants at 2 months of age?

",The correct answer is (D) Hepatitis B. The hepatitis B vaccine is typically administered to infants shortly after birth and as part of routine vaccinations starting at 2 months of age.,5,D,"MMR (Measles, Mumps, Rubella)",Hepatitis A,Influenza,Hepatitis B,HPV (Human Papillomavirus),"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Which of the following vaccines is routinely administered to infants at 2 months of age?


###Options:
A.  MMR (Measles, Mumps, Rubella)
B.  Hepatitis A
C.  Influenza
D.  Hepatitis B
E.  HPV (Human Papillomavirus)

###Answer:",D,D,True
9e5ee031b0197b149682efdb3e4c7d0b3bc68b11a60aa6cd842bd0f39dc33505,"Schistosomiasis can lead to hepatic fibrosis and portal hypertension, resulting in complications such as esophageal varices.","Chronic schistosomiasis can cause hepatic fibrosis, leading to portal hypertension and associated complications such as esophageal varices and ascites.",2,A,True,False,,,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Schistosomiasis can lead to hepatic fibrosis and portal hypertension, resulting in complications such as esophageal varices.
###Options:
A.  True
B.  False

###Answer:",A,A,True
094b4e077e5a6257e60b4d2aa38db004207b2e9188ac381d79be06b5d08ef704,"A 35-year-old accountant complains of episodic bloating, breast tenderness, dyspareunia, irritability, and depression, which leave her with “only 1 good week a month.” She is currently using condoms and foam for birth control because she “felt terrible” on OCs. Pelvic examination is normal. Which of the following is the best diagnostic course?","The best diagnostic course in this case would be to begin a prospective diary of symptoms for the next 2 months. This would allow the patient to track her symptoms and identify any patterns or correlations with her menstrual cycle. It can help in determining if her symptoms are related to hormonal changes and if further testing or treatment is necessary. Other options such as obtaining hormone levels or performing ultrasound may not provide as much information in this case. BBT recording may also be helpful, but the prospective diary would provide a more comprehensive assessment of her symptoms.",5,A,Begin a prospective diary of symptoms for the next 2 months,Obtain a serum progesterone level during the last half of her menstrual cycle,Obtain a serum estrogen level during the first half of her menstrual cycle,Perform a transvaginal ultrasound examination of the posterior cul-de-sac,Begin basal body temperature (BBT) recording,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: A 35-year-old accountant complains of episodic bloating, breast tenderness, dyspareunia, irritability, and depression, which leave her with “only 1 good week a month.” She is currently using condoms and foam for birth control because she “felt terrible” on OCs. Pelvic examination is normal. Which of the following is the best diagnostic course?
###Options:
A.  Begin a prospective diary of symptoms for the next 2 months
B.  Obtain a serum progesterone level during the last half of her menstrual cycle
C.  Obtain a serum estrogen level during the first half of her menstrual cycle
D.  Perform a transvaginal ultrasound examination of the posterior cul-de-sac
E.  Begin basal body temperature (BBT) recording

###Answer:",A,A,True
6e4c94f2b2e52ef0db27d9663bfe2aca13b48295da2e2855426164ed266754ac,Which vaccine is recommended for all infants and children to prevent pertussis (whooping cough)?,"The Tdap vaccine is recommended for all infants and children to prevent pertussis (whooping cough), a highly contagious bacterial respiratory infection caused by Bordetella pertussis.",5,E,Pneumococcal vaccine,Inactivated influenza vaccine,Rotavirus vaccine,Varicella (chickenpox) vaccine,"Tdap vaccine (tetanus, diphtheria, pertussis)","###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Which vaccine is recommended for all infants and children to prevent pertussis (whooping cough)?
###Options:
A.  Pneumococcal vaccine
B.  Inactivated influenza vaccine
C.  Rotavirus vaccine
D.  Varicella (chickenpox) vaccine
E.  Tdap vaccine (tetanus, diphtheria, pertussis)

###Answer:",E,E,True
3861495fed697cef2af62ac127b2ea73b2779b81a60cc687af3abdf9c9cb7623,"What would be the most appropriate next step in the management of a 36-year-old woman who consults for evaluation of an abnormal Pap smear showing evidence of high-grade squamous intraepithelial lesion (HGSIL), with colposcopy revealing acetowhite changes suggestive of human papillomavirus infection (HPV), but biopsies indicating chronic cervicitis without evidence of dysplasia?","One indication for a cone biopsy is when a cervical biopsy or colposcopic impression does not adequately explain the severity of the Pap smear result. In approximately 10% of cases where cervical biopsies are directed by colposcopy, there can be a significant discordance between the Pap smear and biopsy results. For instance, the biopsy may appear normal while the Pap smear indicates severely abnormal cells. Conization of the cervix becomes necessary to rule out lesions higher in the endocervical canal. Simply repeating the Pap smear is not advisable as it may delay treatment of a potentially serious issue. Once cervical dysplasia is confirmed, cryotherapy and laser ablation are viable treatment options. However, these are destructive procedures, meaning no tissue is preserved for histological evaluation, and should not be performed until a definitive diagnosis is made. It's important not to proceed with a hysterectomy in this patient without first resolving the discrepancy between the Pap smear and colposcopic findings.",5,C,Cryotherapy of the cervix,Laser ablation of the cervix,Conization of the cervix,Hysterectomy,Repeat the Pap smear in 3 to 6 months,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: What would be the most appropriate next step in the management of a 36-year-old woman who consults for evaluation of an abnormal Pap smear showing evidence of high-grade squamous intraepithelial lesion (HGSIL), with colposcopy revealing acetowhite changes suggestive of human papillomavirus infection (HPV), but biopsies indicating chronic cervicitis without evidence of dysplasia?
###Options:
A.  Cryotherapy of the cervix
B.  Laser ablation of the cervix
C.  Conization of the cervix
D.  Hysterectomy
E.  Repeat the Pap smear in 3 to 6 months

###Answer:",C,C,True
bee35c06bfaccc6a4a892e22dd322d12c602c5d407be990d09cccdf9973d3fb3,Which of these statements referring to maternal adaptations in the blood is false?,"There is actually haemodilution and the mother will have physiological anaemia by 28-34 weeks. Therefore Hb, haematocrit and RBC all decrease. The blood becomes pro-thrombotic (clotting time decreases) in order to prepare the mother for all the loss that occurs during child birth.",5,C,Plasma volume and red cell mass increase,Circulating blood volume increases,"Hb, haematocrit and RBC increase",There is haemodilution,Blood becomes pro-thrombotic,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Which of these statements referring to maternal adaptations in the blood is false?
###Options:
A.  Plasma volume and red cell mass increase
B.  Circulating blood volume increases
C.  Hb, haematocrit and RBC increase
D.  There is haemodilution
E.  Blood becomes pro-thrombotic

###Answer:",C,C,True
0ccd58b027a5ace2d482b2fd9d2bc4ace0c18bdc594e6aa93767896f799f4a3a,Which of the following is a common complication of untreated hypertension in African adults?,"Untreated hypertension in African adults can lead to various complications, including ischemic stroke, intracerebral hemorrhage, chronic kidney disease, and aortic dissection.",5,E,Ischemic stroke,Intracerebral hemorrhage,Chronic kidney disease,Aortic dissection,All of the above,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Which of the following is a common complication of untreated hypertension in African adults?
###Options:
A.  Ischemic stroke
B.  Intracerebral hemorrhage
C.  Chronic kidney disease
D.  Aortic dissection
E.  All of the above

###Answer:",E,E,True
0418307e220b09abf893db7a40eb3844a85e96435f8ee5a361f703dcff56da8a,Which of the following is a common etiological agent of helminthic infections in rural areas of sub-Saharan Africa?,"Ascaris lumbricoides, Enterobius vermicularis, Trichuris trichiura, and Strongyloides stercoralis are common helminthic parasites causing infections in rural areas of sub-Saharan Africa, particularly among children.",5,E,Ascaris lumbricoides,Enterobius vermicularis,Trichuris trichiura,Strongyloides stercoralis,All of the above,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Which of the following is a common etiological agent of helminthic infections in rural areas of sub-Saharan Africa?
###Options:
A.  Ascaris lumbricoides
B.  Enterobius vermicularis
C.  Trichuris trichiura
D.  Strongyloides stercoralis
E.  All of the above

###Answer:",E,E,True
a846db5eeca470c7f6e4619f4773a598ae98e334a80c2dae3b14a5c95826759d,"A 25-year-old African patient presents with recurrent episodes of hematuria, abdominal pain, and renal colic. Imaging reveals multiple renal cysts and bilateral kidney enlargement. Which of the following conditions is most likely responsible for this presentation?","ADPKD is characterized by the development of multiple renal cysts leading to kidney enlargement, hematuria, and renal colic, typically presenting in adulthood.",5,A,Autosomal dominant polycystic kidney disease (ADPKD),Medullary sponge kidney,Autosomal recessive polycystic kidney disease (ARPKD),Simple renal cysts,Acquired cystic kidney disease,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: A 25-year-old African patient presents with recurrent episodes of hematuria, abdominal pain, and renal colic. Imaging reveals multiple renal cysts and bilateral kidney enlargement. Which of the following conditions is most likely responsible for this presentation?
###Options:
A.  Autosomal dominant polycystic kidney disease (ADPKD)
B.  Medullary sponge kidney
C.  Autosomal recessive polycystic kidney disease (ARPKD)
D.  Simple renal cysts
E.  Acquired cystic kidney disease

###Answer:",A,A,True
f41e45628abdf836bcce8743d68448d40b875fc6cba32504592c7535298ac7f2,Levels of hCG in the maternal circulation typically peak at what level and at what gestational age?,"Human CG is produced by the syncytiotrophoblast and levels increase in the maternal serum from the moment of implantation. In a singleton pregnancy, levels peak at around 10 weeks’ gestation at a concentration of approximately 100,000 mIU/mL.",5,A,"100,000 mIU/ml at 10weeks","10,000 mIU/ml at 10 weeks","10,000 mIU/ml at 20 weeks","100,000 mIU/ml at 40 weeks","100,000mIU/ml at 40 weeks","###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Levels of hCG in the maternal circulation typically peak at what level and at what gestational age?
###Options:
A.  100,000 mIU/ml at 10weeks
B.  10,000 mIU/ml at 10 weeks
C.  10,000 mIU/ml at 20 weeks
D.  100,000 mIU/ml at 40 weeks
E.  100,000mIU/ml at 40 weeks

###Answer:",A,A,True
0df9b8d43243682b0db9b75fe18ee4aa579be3b911db6b5137299f87461d22d3,"Compared with adults, a one-year-old child should show a relatively increased proportion of the following in the peripheral blood.","In a one-year-old child, the proportion of lymphocytes in the peripheral blood should be relatively increased compared to adults. Lymphocytes are a type of white blood cell that play a crucial role in the immune system, particularly in the response to infections and diseases. As children are still developing their immune system, they tend to have a higher proportion of lymphocytes in their blood compared to adults. This increased proportion helps to provide adequate immune defense and protection against various pathogens.",5,C,Eosinophils,Monocytes,Lymphocytes,Basophils,Neutrophils,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Compared with adults, a one-year-old child should show a relatively increased proportion of the following in the peripheral blood.
###Options:
A.  Eosinophils
B.  Monocytes
C.  Lymphocytes
D.  Basophils
E.  Neutrophils

###Answer:",C,C,True
48eca25be3059f08875ebf0503bbe4eb0d9a45e9e7a25c1828f0843eea3af9af,Which surgical procedure is commonly performed to treat gastroesophageal reflux disease (GERD) resistant to medical management?,Fundoplication is a surgical procedure commonly performed to treat gastroesophageal reflux disease (GERD) that is resistant to medical management. It involves wrapping the upper part of the stomach (fundus) around the lower esophagus to strengthen the lower esophageal sphincter and prevent reflux of stomach contents into the esophagus.,4,A,Fundoplication,Esophagectomy,Gastric bypass surgery,Hiatal hernia repair,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Which surgical procedure is commonly performed to treat gastroesophageal reflux disease (GERD) resistant to medical management?
###Options:
A.  Fundoplication
B.  Esophagectomy
C.  Gastric bypass surgery
D.  Hiatal hernia repair

###Answer:",A,A,True
e31b85c7dc8b6c39900fbd7e269ff5b2a507d507f6a69517e1d0b0678d36438f,"A 65-year-old African American man presents to the office for follow-up after a hospital stay for new-onset congestive heart failure. His medical history is significant for hypertension and diabetes. He has a 30-pack-year smoking history. His discharge medications include furosemide, carvedilol, and lisinopril. During hospitalization, a 2D echocardiogram revealed left ventricular hypertrophy, lateral wall hypokinesis, and an ejection fraction of 30%. Right ventricular function was normal. Which of the following is the most likely etiology for his cardiomyopathy?","This patient has new-onset heart failure with reduced ejection fraction and focal left ventricular hypokinesis and has multiple risk factors for ischemic cardiomyopathy, including hypertension, type 2 diabetes, and a long history of smoking. His cardiomyopathy is most likely related to coronary artery disease with resultant ischemic cardiomyopathy.

Patients with nonischemic cardiomyopathy usually develop global dysfunction. However, the absence of focal hypokinesis does not rule out ischemic cardiomyopathy, as the patient may have several coronary obstructions or proximal lesions that may present as global dysfunction.

A thorough coronary evaluation is indicated in these patients to rule out ischemic cardiomyopathy.

Patients with hypertrophic cardiomyopathy usually have enlarged interventricular septum and left ventricle with normal ejection fraction. This patient has a low ejection fraction, which is less likely to be seen in hypertrophic cardiomyopathy. Patients with cardiac amyloidosis usually develop a restrictive pattern of cardiomyopathy with normal ejection fraction and dilated bilateral atria, which are not found in this patient.",5,A,Ischemic cardiomyopathy,Hypertensive cardiomyopathy,Hypertrophic cardiomyopathy,Cardiac amyloidosis,Diabetic cardiomyopathy,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: A 65-year-old African American man presents to the office for follow-up after a hospital stay for new-onset congestive heart failure. His medical history is significant for hypertension and diabetes. He has a 30-pack-year smoking history. His discharge medications include furosemide, carvedilol, and lisinopril. During hospitalization, a 2D echocardiogram revealed left ventricular hypertrophy, lateral wall hypokinesis, and an ejection fraction of 30%. Right ventricular function was normal. Which of the following is the most likely etiology for his cardiomyopathy?
###Options:
A.  Ischemic cardiomyopathy
B.  Hypertensive cardiomyopathy
C.  Hypertrophic cardiomyopathy
D.  Cardiac amyloidosis
E.  Diabetic cardiomyopathy

###Answer:",A,A,True
3ff9bc82e85bf0c67850f0a1ec730d8f30ee9ba31b4155d6e8c900ca20426054,You are called to the operating room to evaluate a pelvic mass ininfant girl. Laparoscopy shows a 3-cm cystic mass in the broadligament between the fallopian tube ,"In this infant, the best option would be to observe before proceeding with any invasive procedures.",5,C,Cyst aspiration.,Laparotomy.,Observation.,Adenxectomy.,Cystectomy.,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: You are called to the operating room to evaluate a pelvic mass ininfant girl. Laparoscopy shows a 3-cm cystic mass in the broadligament between the fallopian tube 
###Options:
A.  Cyst aspiration.
B.  Laparotomy.
C.  Observation.
D.  Adenxectomy.
E.  Cystectomy.

###Answer:",E,E,False
