sample_id,question,rationale,options_len,answer,A,B,C,D,E,model_prompt,outputs,preds,correct
a095a6902fe1e16d6dfb3df97c9cd8579500dcee9db91cc82d2b9df9d6f61f9f,The best approach in the surgical excision of an uncomplicated acute appendicitis is ,no rationale,5,B,a.	Open appendicectomy,b.	Laparoscopic appendicectomy,c.	Interval open appendicectomy,d.	Watchful waiting,e.	None of the above,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: The best approach in the surgical excision of an uncomplicated acute appendicitis is 
###Options:
A.  a.	Open appendicectomy
B.  b.	Laparoscopic appendicectomy
C.  c.	Interval open appendicectomy
D.  d.	Watchful waiting
E.  e.	None of the above

###Answer: The correct letter option is ", B.,B,True
ca75ebb4fe8a68d94cb660163d20a931595808086b0a90d0e45479e13e82d89b,"	A groin mass that has a visible and palpable cough impulses, and located above and medial to the pubic tubercle is a",no rationale,5,A,a.	Inguinal hernia,b.	Femoral hernia,c.	Lipoma,d.	Lymph node,e.	Saphena varix,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: 	A groin mass that has a visible and palpable cough impulses, and located above and medial to the pubic tubercle is a
###Options:
A.  a.	Inguinal hernia
B.  b.	Femoral hernia
C.  c.	Lipoma
D.  d.	Lymph node
E.  e.	Saphena varix

###Answer: The correct letter option is ", A.,A,True
11a0ef88a645be7692d6df150671b067e7f7edc2ab3e5b69fb096bea11460c49,Which of the following structures is likely to be injured during an inguinal hernia repair,no rationale,5,D,a.	Lateral cutaneous nerve of thigh,b.	Pudendal nerve,c.	Obturator nerve,d.	Ilioinguinal nerve,e.	Femoral nerve,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Which of the following structures is likely to be injured during an inguinal hernia repair
###Options:
A.  a.	Lateral cutaneous nerve of thigh
B.  b.	Pudendal nerve
C.  c.	Obturator nerve
D.  d.	Ilioinguinal nerve
E.  e.	Femoral nerve

###Answer: The correct letter option is ", D.,D,True
d39ea06c38285352dbcc400f2d5bfd1f0503d0cf98aa897a1f18531a67e506d3,The diagnosis of duodenal ulcer is best confirmed by ,no rationale,5,A,a.	Upper GI endoscopy,b.	H. pylori stool antigen,c.	Urea breath test,d.	H. pylori antibody test,e.	Barium meal,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: The diagnosis of duodenal ulcer is best confirmed by 
###Options:
A.  a.	Upper GI endoscopy
B.  b.	H. pylori stool antigen
C.  c.	Urea breath test
D.  d.	H. pylori antibody test
E.  e.	Barium meal

###Answer: The correct letter option is ", A.,A,True
e3b85e85fa5e92e1676c3ea9926fdbef492322170f41565b984382180b5ac960,Which cell is the most important for signalling wound healing ,no rationale,5,B,a.	RBC,b.	Macrophage,c.	Platelets,d.	Neutrophils,e.	Eosinophils,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Which cell is the most important for signalling wound healing 
###Options:
A.  a.	RBC
B.  b.	Macrophage
C.  c.	Platelets
D.  d.	Neutrophils
E.  e.	Eosinophils

###Answer: The correct letter option is ", C.,C,False
20aedbdcf5da3081244edfcbc55edbdbdd3f9b60ccc984f3ca63e40257e5de3d,A 19-year-old girl started leaking faeces from an appendectomy wound 8 days after the operation. The patient has developed ,no rationale,5,A,Low output enterocutaneous fistula,Discharging sinus,Superficial incisional surgical site infection,Ameboma,Granuloma,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: A 19-year-old girl started leaking faeces from an appendectomy wound 8 days after the operation. The patient has developed 
###Options:
A.  Low output enterocutaneous fistula
B.  Discharging sinus
C.  Superficial incisional surgical site infection
D.  Ameboma
E.  Granuloma

###Answer: The correct letter option is ", A.,A,True
563377c5bce0a052330e77a3db6d1d335557fd0bde5fb69d30054c81b7b72b68," Which of the following statements concerning flail chest is false?
",no rationale,5,A,Segmental fracture of one rib,Unstable segment of chest wall,Paradoxical motion of chest wall,The main problem is usually mechanical chest wall instability,There is usually underlying Pulmonary Contusion,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question:  Which of the following statements concerning flail chest is false?

###Options:
A.  Segmental fracture of one rib
B.  Unstable segment of chest wall
C.  Paradoxical motion of chest wall
D.  The main problem is usually mechanical chest wall instability
E.  There is usually underlying Pulmonary Contusion

###Answer: The correct letter option is ", D.,D,False
8cf1e01539f0a572c127b764504c62e8802f1d1aa9b81e436d4a283318c7f576,A one-year-old presents with acute wheezing after being rapidly fed with peanuts by the senior brother. A chest X-ray is obtained at the emergency department. What should the next step be?,no rationale,5,D,a.	Prescribe bronchodilators,b.	Do a spiral CT scan of the chest,c.	 Do bronchoscopy,d.	Perform a Heimlich's manoeuvre,e.	Perform oesophagoscopy,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: A one-year-old presents with acute wheezing after being rapidly fed with peanuts by the senior brother. A chest X-ray is obtained at the emergency department. What should the next step be?
###Options:
A.  a.	Prescribe bronchodilators
B.  b.	Do a spiral CT scan of the chest
C.  c.	 Do bronchoscopy
D.  d.	Perform a Heimlich's manoeuvre
E.  e.	Perform oesophagoscopy

###Answer: The correct letter option is ", D.,D,True
049fb3aed51873c7388ed2066f35864948b652896ef987049c4cd0b3a6c6ed95,63.Cholecystectomy is indicated in the following except,no rationale,5,D,a.Acute cholecystitis,Gall bladder ca,Traumatic rupture of the gall bladder,d.Billroth I partial gastrectomy,e.Cholelithiasis in an immunocompromised patient,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: 63.Cholecystectomy is indicated in the following except
###Options:
A.  a.Acute cholecystitis
B.  Gall bladder ca
C.  Traumatic rupture of the gall bladder
D.  d.Billroth I partial gastrectomy
E.  e.Cholelithiasis in an immunocompromised patient

###Answer: The correct letter option is ", D.,D,True
13de9e9d01ac8e716efd7c886f386901dd797a5efb12e856cfb09798372a4a07,62. A solitary liver abscess with chocolate-coloured pus is likely caused by ,no rationale,5,B,a.Staph aureus,b.Entamoeba histolytica,c.E. coli,d.Nocardia sp,e.Candida sp.,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: 62. A solitary liver abscess with chocolate-coloured pus is likely caused by 
###Options:
A.  a.Staph aureus
B.  b.Entamoeba histolytica
C.  c.E. coli
D.  d.Nocardia sp
E.  e.Candida sp.

###Answer: The correct letter option is ", B.,B,True
eb861b87c4acdc8b6f20738d3d445b01ef2399d00bdf8bedaa4c4194a85b2db7,A 24-year-old man presents to the ER with an acute abdomen. He has a generally tender abdomen with guarding and rebound tenderness. The bowel sounds are absent. He is being managed for generalised peritonitis secondary to a hollow viscus perforation. The imaging investigation appropriate to demonstrate air in the abdomen is ,no rationale,5,B,a.	Abdominal X-ray,b.	Erect chest X-ray,c.	Abdominal Ultrasound,d.	Pelvic Ultrasound,e.	Chest CT Scan,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: A 24-year-old man presents to the ER with an acute abdomen. He has a generally tender abdomen with guarding and rebound tenderness. The bowel sounds are absent. He is being managed for generalised peritonitis secondary to a hollow viscus perforation. The imaging investigation appropriate to demonstrate air in the abdomen is 
###Options:
A.  a.	Abdominal X-ray
B.  b.	Erect chest X-ray
C.  c.	Abdominal Ultrasound
D.  d.	Pelvic Ultrasound
E.  e.	Chest CT Scan

###Answer: The correct letter option is ", B.,B,True
6220a64549eb5378551a7acc886afac6c40fd0e2e3310626275004baa35e03d8,Which of the following is the most frequent combination of twin presentations?,no rationale,5,D,"A. First cephalic, second breech",B. Cephalic and transverse lie,C. Both breech,D. Both cephalic,none,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Which of the following is the most frequent combination of twin presentations?
###Options:
A.  A. First cephalic, second breech
B.  B. Cephalic and transverse lie
C.  C. Both breech
D.  D. Both cephalic
E.  none

###Answer: The correct letter option is ", D.,D,True
77d32d6bd9fc3dfd3e27d57564e46dfc5a454491bf735a48ce40c60c44c99687,The biggest risk factor for the development gastric carcinoma is ,no rationale,5,D,Consumption of salt-preserved diets,Consumption of smoked fish,Alcoholism,H. Pylori infection,Smoking,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: The biggest risk factor for the development gastric carcinoma is 
###Options:
A.  Consumption of salt-preserved diets
B.  Consumption of smoked fish
C.  Alcoholism
D.  H. Pylori infection
E.  Smoking

###Answer: The correct letter option is ", D.,D,True
e7c27865af1c29b74d4c9b1f525a3c3a52f38e235545807c1ac018be2d611919,"What is the target age for HPV vaccination for girls?
",no rationale,5,D,a. 9 to 10 years,b. 11 to 12 years,c. Less than 15 years,d. 9-14 years,e. 13 to 15 years,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: What is the target age for HPV vaccination for girls?

###Options:
A.  a. 9 to 10 years
B.  b. 11 to 12 years
C.  c. Less than 15 years
D.  d. 9-14 years
E.  e. 13 to 15 years

###Answer: The correct letter option is ", D.,D,True
fb51e9fdcd968d3b6b40f84cfe4a5b5d9bd1e570238f3cbabad8c0e1ff6a0f53,"Which one of the following is not a risk factor for cervical cancer?
",no rationale,5,D,A. Smoking,History of genital warts,diabetes,micronutrient deficiency,HIV,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Which one of the following is not a risk factor for cervical cancer?

###Options:
A.  A. Smoking
B.  History of genital warts
C.  diabetes
D.  micronutrient deficiency
E.  HIV

###Answer: The correct letter option is ", C.,C,False
d82091eec71494c29434a6d3e7671e6fbb2bcd44ac799c094aabd7b0d5edabcf,"A 56-year-old man with a 4 month RChistory of persistent gnawing epigastric pain, progressively worsening jaundice, weight loss, anorexia, persistent generalised pruritus, passage of dark urine and new onset of diabetes is likely to be having ",no rationale,5,A,Carcinoma of the head of pancreas,Cholangiocarcinoma,Choledocholithiasis,Peri-ampullary carcinoma,Choledochal cyst,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: A 56-year-old man with a 4 month RChistory of persistent gnawing epigastric pain, progressively worsening jaundice, weight loss, anorexia, persistent generalised pruritus, passage of dark urine and new onset of diabetes is likely to be having 
###Options:
A.  Carcinoma of the head of pancreas
B.  Cholangiocarcinoma
C.  Choledocholithiasis
D.  Peri-ampullary carcinoma
E.  Choledochal cyst

###Answer: The correct letter option is ", A.,A,True
2a3ec15d5bac1845593e8bf37c0d42c9e65ce4b8434e4997fb7e620c35ffe7da,61. The commonest cause of pyogenic liver abscess is ,no rationale,5,A,a.E. coli,b.Klebsiella sp,c.Pseudomonas,d.Strep pneumoniae,Peptococcus,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: 61. The commonest cause of pyogenic liver abscess is 
###Options:
A.  a.E. coli
B.  b.Klebsiella sp
C.  c.Pseudomonas
D.  d.Strep pneumoniae
E.  Peptococcus

###Answer: The correct letter option is ", A.,A,True
460b2b08c9f741ad837fd19090d49a6eec4a3b7b377aaeb9e460296da6acaa29,Where are uterine fibroids typically located?,no rationale,5,D,subserosal,submural,intramural,any of the above,none of the above,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Where are uterine fibroids typically located?
###Options:
A.  subserosal
B.  submural
C.  intramural
D.  any of the above
E.  none of the above

###Answer: The correct letter option is ", D.,D,True
5c3dcc9e21329b59431c537b0418389207d5c5ede600e2c7d66e27ca172db1bc,Murphy’s sign is pathognomonic of ,no rationale,5,D,Acute pancreatitis,Acute appendicitis,Acute hepatitis,Acute cholecystitis,Acute intestinal obstruction,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Murphy’s sign is pathognomonic of 
###Options:
A.  Acute pancreatitis
B.  Acute appendicitis
C.  Acute hepatitis
D.  Acute cholecystitis
E.  Acute intestinal obstruction

###Answer: The correct letter option is ", D.,D,True
b421dff57cc982ffec5ff4d916f5cd453136f35b2ebb565e7811f28b7b8c7a8f,60.A 45-year-old lady was seen in surgical clinic with history of yellowness of the eyes of 3 months duration. There was associated body itching. A working diagnosis of obstructive jaundice secondary to cholangiocarcinoma following investigations. Which of the following is not a typical problem seen in patients with this type of jaundice,no rationale,5,E,a.Increased risk of sepsis,Increased risk of hypoglycaemia,Hepatorenal syndrom,d.Increased bleeding tendencies,e.Increased risk of hyperglycaemia,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: 60.A 45-year-old lady was seen in surgical clinic with history of yellowness of the eyes of 3 months duration. There was associated body itching. A working diagnosis of obstructive jaundice secondary to cholangiocarcinoma following investigations. Which of the following is not a typical problem seen in patients with this type of jaundice
###Options:
A.  a.Increased risk of sepsis
B.  Increased risk of hypoglycaemia
C.  Hepatorenal syndrom
D.  d.Increased bleeding tendencies
E.  e.Increased risk of hyperglycaemia

###Answer: The correct letter option is ", E.,E,True
82b2c176297fa5f7b556ba4da78a72037382cf78371b574d405002e452c2e190,Metformin use in the management of Polycystic Ovary Syndrome offers the following benefit(s),no rationale,5,E,A. Decline in insulin levels,b. Increase in insulin sensitivity,c Decrease in serum lipid levels,d. Reduced risk of miscarriage,e All the above,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Metformin use in the management of Polycystic Ovary Syndrome offers the following benefit(s)
###Options:
A.  A. Decline in insulin levels
B.  b. Increase in insulin sensitivity
C.  c Decrease in serum lipid levels
D.  d. Reduced risk of miscarriage
E.  e All the above

###Answer: The correct letter option is ", E.,E,True
2cb2a304fc7734d417d1e01f619d66cf69026652d3408237026737eecf9abf03,Which of the following metabolic disorders may occur in Polycystic ovary syndrome?,no rationale,5,E,A. Dyslipidaemia,B. Hyperinsulinemia,C. Cardiovascular disease,d. Insulin resistance,e. All the above,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Which of the following metabolic disorders may occur in Polycystic ovary syndrome?
###Options:
A.  A. Dyslipidaemia
B.  B. Hyperinsulinemia
C.  C. Cardiovascular disease
D.  d. Insulin resistance
E.  e. All the above

###Answer: The correct letter option is ", E.,E,True
8678c6eb7b278bbe792b7b8325861f168725acb8ad992861132c1b74c7e71861,59.A university female student started lactating even though she is not pregnant. She also noticed worsening of her vision and intermittent episodes of headache and nausea. She reported to the hospital where a Head CT scan was done which revealed a tumour in the brain. Where is the tumour likely situated ,no rationale,5,B,The hypothalamus,b.The pituitary,c.The medulla,d.The cerebrum,e.The cerebellum,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: 59.A university female student started lactating even though she is not pregnant. She also noticed worsening of her vision and intermittent episodes of headache and nausea. She reported to the hospital where a Head CT scan was done which revealed a tumour in the brain. Where is the tumour likely situated 
###Options:
A.  The hypothalamus
B.  b.The pituitary
C.  c.The medulla
D.  d.The cerebrum
E.  e.The cerebellum

###Answer: The correct letter option is ", B.,B,True
2d4bfe0c6b76ba6a23480c8563b04f15dde386be024d26c8dec5ba9c5a918e5d,Patients with obstructive jaundice typically present with the following except ,no rationale,5,E,Pruritus,Progressive jaundice,Pale and fatty stool,Dark urine,None of the above,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Patients with obstructive jaundice typically present with the following except 
###Options:
A.  Pruritus
B.  Progressive jaundice
C.  Pale and fatty stool
D.  Dark urine
E.  None of the above

###Answer: The correct letter option is ", E.,E,True
9aabe3139a7cc27c87c19149b687dea3f6658413206e5f428020211875c6509f,58.A rapidly growing breast lump was found in a 42-year-old Caribbean woman with no children. The lump is hard with ill-defined edges. It is also attached to the underlying muscle. Which of the following investigations is the most important in making a diagnosis ,no rationale,5,C,a.Breast ultrasound,b.Breast mammogram,c.Biopsy of the breast mass,Clinical examination of the mass,e.Checking for tumour markers,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: 58.A rapidly growing breast lump was found in a 42-year-old Caribbean woman with no children. The lump is hard with ill-defined edges. It is also attached to the underlying muscle. Which of the following investigations is the most important in making a diagnosis 
###Options:
A.  a.Breast ultrasound
B.  b.Breast mammogram
C.  c.Biopsy of the breast mass
D.  Clinical examination of the mass
E.  e.Checking for tumour markers

###Answer: The correct letter option is ", C.,C,True
f310409fdf2e78e62234605ca95413a4d790ff6876b7108ec5c025fdedcf95ec,"Ultrasound features of Polycystic Ovary Syndrome include all of the following except
 ",no rationale,5,B,A. Volume of each ovary more than 10cc,b. Different sizes of follicles scattered throughout the ovary,C. Increased stroma,D. Follicles peripherally arranged like beads,E. Follicles measure 2-9mm in diameter,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Ultrasound features of Polycystic Ovary Syndrome include all of the following except
 
###Options:
A.  A. Volume of each ovary more than 10cc
B.  b. Different sizes of follicles scattered throughout the ovary
C.  C. Increased stroma
D.  D. Follicles peripherally arranged like beads
E.  E. Follicles measure 2-9mm in diameter

###Answer: The correct letter option is ", B.,B,True
8c2a39044185c45ccecb4f0eb1fa3d1d947dcf06bb064e915c64f4f425e21ab9,Select the odd one out ,no rationale,5,D,a.	Tracheobronchial disruption,b.	Diaphragmatic rupture,c.	Aortic disruption,d.	Cardiac tamponade,e.	Pulmonary contusion,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Select the odd one out 
###Options:
A.  a.	Tracheobronchial disruption
B.  b.	Diaphragmatic rupture
C.  c.	Aortic disruption
D.  d.	Cardiac tamponade
E.  e.	Pulmonary contusion

###Answer: The correct letter option is ", D.,D,True
868c8bc2f86d16642d6cd7df02e95b97a5a5a534310dddff34596cc55b154a78,57. A 19-year-old girl has a lump in the upper medial quadrant of the left breast for 6 months. The mass has not changed in size. There are no other symptoms. You find on palpation a 3.5cm discrete benign lump. No other abnormal physical findings are found. The breast ultrasound made an impression of a benign lump. Which of the following treatment options is the most appropriate for this patient? ,no rationale,5,C,a.Active observation,Quandrantectomy,c.Excisional biopsy,d.Wide local Excision.,e.Modified radical mastectomy,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: 57. A 19-year-old girl has a lump in the upper medial quadrant of the left breast for 6 months. The mass has not changed in size. There are no other symptoms. You find on palpation a 3.5cm discrete benign lump. No other abnormal physical findings are found. The breast ultrasound made an impression of a benign lump. Which of the following treatment options is the most appropriate for this patient? 
###Options:
A.  a.Active observation
B.  Quandrantectomy
C.  c.Excisional biopsy
D.  d.Wide local Excision.
E.  e.Modified radical mastectomy

###Answer: The correct letter option is ", C.,C,True
a38592cc67c998d7b29f3405a9270aee743d5282a74d0feeb579a0cf18766bc2,"About Polycystic Ovary Syndrome, the following are correct except
",no rationale,5,B,a. It is a Reproductive Metabolic Syndrome,"b Because elevated serum androgen is the most consistent feature, making the diagnosis necessarily requires the measurement of serum testosterone, FSH and LH levels,",c Infertility occurs as a result anovulation,d. The risk of Ovarian Hyperstimulation Syndrome (OHSS) is high with both ovulation induction and controlled ovarian hyperstimulation,e Weight loss is an effective first line treatment option,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: About Polycystic Ovary Syndrome, the following are correct except

###Options:
A.  a. It is a Reproductive Metabolic Syndrome
B.  b Because elevated serum androgen is the most consistent feature, making the diagnosis necessarily requires the measurement of serum testosterone, FSH and LH levels,
C.  c Infertility occurs as a result anovulation
D.  d. The risk of Ovarian Hyperstimulation Syndrome (OHSS) is high with both ovulation induction and controlled ovarian hyperstimulation
E.  e Weight loss is an effective first line treatment option

###Answer: The correct letter option is ", B.,B,True
be37c91e43a90b80d1b04f4f04cc7574d269a9c256647fdef8360ba5f92ef602,It is currently recommended that women with Type I diabetes having preconception care should receive the following advice,no rationale,5,C,A All oral hypoglycaemic agents should be discontinued during preconception care,B. Women should continue contraception until the woman and her partner feel her blood glucose levels are under control,C. All women should have a retinal assessment to determine the presence or otherwise of a retinopathy,D. Preconception care will reduce their risk of having macrosomic babies,E Preconception care reduces the risk of progression of retinopathies,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: It is currently recommended that women with Type I diabetes having preconception care should receive the following advice
###Options:
A.  A All oral hypoglycaemic agents should be discontinued during preconception care
B.  B. Women should continue contraception until the woman and her partner feel her blood glucose levels are under control
C.  C. All women should have a retinal assessment to determine the presence or otherwise of a retinopathy
D.  D. Preconception care will reduce their risk of having macrosomic babies
E.  E Preconception care reduces the risk of progression of retinopathies

###Answer: The correct letter option is ", B.,B,False
da0f471a032e9d80bd11d51b10026761c4554f6df4be63a757f808f2a3ba9143,"
56. The Double-bubble"" appearance on plain abdominal X-ray of a child suggestive of a",no rationale,5,A,a.Duodenal obstruction,b.Jejunal obstruction,c.Ileal obstruction,d.Colonic obstruction,e.All of the above,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: 
56. The Double-bubble"" appearance on plain abdominal X-ray of a child suggestive of a
###Options:
A.  a.Duodenal obstruction
B.  b.Jejunal obstruction
C.  c.Ileal obstruction
D.  d.Colonic obstruction
E.  e.All of the above

###Answer: The correct letter option is ", A.,A,True
1b4bb6dca1ae2bfc73da845e019900dc8bd2da026230bb89617333f96f537165,Which of the following is correct about diabetic ketoacidosis (DKA) in pregnancy? ,no rationale,5,E,A It is not harmful for the fetus,B. A continuous CTG fetal tracing is needed to pick an early fetal compromise as resolution of the DKA may take a long time,C. May be precipitated by interruption of insulin treatment rather than starvation,D. A viable fetus should be delivered once DKA is resolved,E DKA may occur in the presence of euglycemia,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Which of the following is correct about diabetic ketoacidosis (DKA) in pregnancy? 
###Options:
A.  A It is not harmful for the fetus
B.  B. A continuous CTG fetal tracing is needed to pick an early fetal compromise as resolution of the DKA may take a long time
C.  C. May be precipitated by interruption of insulin treatment rather than starvation
D.  D. A viable fetus should be delivered once DKA is resolved
E.  E DKA may occur in the presence of euglycemia

###Answer: The correct letter option is ", E.,E,True
1d29995a559ab5ae4fa06ee36118174156c171282ca2f24406cdd612d7cccfca,"
55.A 15-month-old girl was admitted with history of persistent crying, vomiting and passage of red mucus- like stools of few hours’ duration. Upon examination a sausage like mass was felt in the abdomen. What is the most likely diagnosis?",no rationale,5,D,a.Infantile pyloric stenosis,Intussusception,c.Hirschsprung disease,d.Meconium plug,e.Congenital umbilical hernia,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: 
55.A 15-month-old girl was admitted with history of persistent crying, vomiting and passage of red mucus- like stools of few hours’ duration. Upon examination a sausage like mass was felt in the abdomen. What is the most likely diagnosis?
###Options:
A.  a.Infantile pyloric stenosis
B.  Intussusception
C.  c.Hirschsprung disease
D.  d.Meconium plug
E.  e.Congenital umbilical hernia

###Answer: The correct letter option is ", B.,B,False
050ae6582051d12592b8015fe691037015075aea526a9b72daa0e5ca56c0922d,Which of the following is not part of the lethal six,no rationale,5,C,Airway obstruction,Tension pneumothorax,Myocardial contusion,Massive haemothorax,Flail chest,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Which of the following is not part of the lethal six
###Options:
A.  Airway obstruction
B.  Tension pneumothorax
C.  Myocardial contusion
D.  Massive haemothorax
E.  Flail chest

###Answer: The correct letter option is ", C.,C,True
1755e545f05ca3b1643615f0e2f39e2cbe0477bd2250582c0f53ec96fd844d8b,"Nausea, anxiety and palpitations in a pregnant woman with diabetes
",no rationale,5,E,A.Should be regarded as normal pregnancy symptoms,B. Requires an ECG test,C Should be treated with anti-emetics,D. Should be treated with Insulin,E Requires a random blood sugar test,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Nausea, anxiety and palpitations in a pregnant woman with diabetes

###Options:
A.  A.Should be regarded as normal pregnancy symptoms
B.  B. Requires an ECG test
C.  C Should be treated with anti-emetics
D.  D. Should be treated with Insulin
E.  E Requires a random blood sugar test

###Answer: The correct letter option is ", D.,D,False
3c519f0ce457cac6ac38c14e6a9d44eecc2ef4268771a63afc2fba532f94710a,54.Which of the following can be used in the non-operative reduction of intussusception,no rationale,5,D,a.Normal saline,Air,Barium,d.All the above,e.None of the above,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: 54.Which of the following can be used in the non-operative reduction of intussusception
###Options:
A.  a.Normal saline
B.  Air
C.  Barium
D.  d.All the above
E.  e.None of the above

###Answer: The correct letter option is ", D.,D,True
