sample_id,question,rationale,options_len,answer,A,B,C,D,E,model_prompt,outputs,preds,correct
be7b6a814040c8f33c99323823c89474693fcdee0d735c2fe732dcf274cd1253,Most common cause of renal artery stenosis in children in  Kenya is,"Most common cause of renal artery stenosis in children
Kenya- Takayasu arteritis
Western countries - Fibromuscular dysplasia",5,A,Takayasu Aortoarteritis,Fibromedial hypertrophy,Fibrointimal hyperplasia,Polyarteritis Nodosa,None of the above,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Most common cause of renal artery stenosis in children in  Kenya is
###Options:
A.  Takayasu Aortoarteritis
B.  Fibromedial hypertrophy
C.  Fibrointimal hyperplasia
D.  Polyarteritis Nodosa
E.  None of the above

###Answer: The correct letter option is "," C. Fibrointimal hyperplasia.  Explanation: In children, the most common cause of renal arterial stenosis in Kenya is Fibrointimal hyperplasia. This condition is characterized by the thickening of the intimal layer of the renal artery due to the proliferation of fibroblast-like cells, leading to a narrowing of the arterial lumen. This pathologic process is more prevalent than other causes such as Takayasu Aortoarteritis, Fibromedial",C,False
cc2d6067ddda5437e1a1df0b133c3103c945f7f5a3dd67ff4fd27a07f5ce36e9,Lassa and Ebola are emergent viruses in W. Africa. What is their origin?,"Following the discovery of these ebolaviruses, scientists studied thousands of animals, insects, and plants in search of the source, or reservoir host. It is believed that African fruit bats are likely involved in the spread of ebolaviruses and may even be the reservoir host.",5,B,Humans,Fruit bats,Primates,pigs,Rats,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Lassa and Ebola are emergent viruses in W. Africa. What is their origin?
###Options:
A.  Humans
B.  Fruit bats
C.  Primates
D.  pigs
E.  Rats

###Answer: The correct letter option is ", B.  Fruit bats.,B,True
23dfbc125d55e4afc07e72c6aa405c530e77779761141438f2bde6c4b2569729," A 40-year-old African patient presents with painless, firm, enlarged lymph nodes in the cervical and axillary regions. Excisional lymph node biopsy reveals a diffuse proliferation of large, pleomorphic lymphoid cells expressing CD15 and CD30. Which of the following conditions is most likely responsible for this presentation?","ALCL is characterized by large, pleomorphic lymphoid cells expressing CD30, often presenting with painless lymphadenopathy and peripheral blood eosinophilia.",5,D,Diffuse large B-cell lymphoma (DLBCL),Follicular lymphoma,Mantle cell lymphoma,Anaplastic large cell lymphoma (ALCL),Burkitt lymphoma,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question:  A 40-year-old African patient presents with painless, firm, enlarged lymph nodes in the cervical and axillary regions. Excisional lymph node biopsy reveals a diffuse proliferation of large, pleomorphic lymphoid cells expressing CD15 and CD30. Which of the following conditions is most likely responsible for this presentation?
###Options:
A.  Diffuse large B-cell lymphoma (DLBCL)
B.  Follicular lymphoma
C.  Mantle cell lymphoma
D.  Anaplastic large cell lymphoma (ALCL)
E.  Burkitt lymphoma

###Answer: The correct letter option is "," D. Anaplastic large cell lymphoma (ALCL). This is indicated by the presence of large cells with a high mitotic rate expressing CD15 and CD30. ALCL is a type of T-cell lymphoma that typically presents in intermediate to large lymph nodes and is characterized histologically by a diffuse large cell infiltrate with a high mitotic rate. In contrast, DLBCL is a type of B-cell lymphoma that also presents as a diffuse proliferation of large cells but has a",D,True
b844d43bfd0513f31128936956ee75a5b9d2e26e2b7cc8a01c7d1ecc183a36ef,Which of the following is a common cause of blindness in African populations?,"Trachoma, a bacterial infection caused by Chlamydia trachomatis, is a leading cause of preventable blindness in Africa, particularly in rural communities with poor sanitation.",5,A,Trachoma,Onchocerciasis,Vitamin A deficiency,Glaucoma,Cataracts,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Which of the following is a common cause of blindness in African populations?
###Options:
A.  Trachoma
B.  Onchocerciasis
C.  Vitamin A deficiency
D.  Glaucoma
E.  Cataracts

###Answer: The correct letter option is ", A. Trachoma which is a common cause of blindness in African populations.,A,True
95b269f7df19878acf8cdf131ad12ac1076647cf68dddd1e430db80c3d2c4fdf,Which of the following is not a recommended Artemisinin-based combination therapy in Nigeria? ,Artesunate-chloroquine is not recommended for use in Nigeria ,5,E,Arthemeter-Lumefantrine,Artesunate-Amodiaquine,Dihydroartemisinin Piperaquine,Artesunate-Pyronaridin,Artesunate-chloroquine,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Which of the following is not a recommended Artemisinin-based combination therapy in Nigeria? 
###Options:
A.  Arthemeter-Lumefantrine
B.  Artesunate-Amodiaquine
C.  Dihydroartemisinin Piperaquine
D.  Artesunate-Pyronaridin
E.  Artesunate-chloroquine

###Answer: The correct letter option is ", D.  Artesunate-Pyronaridin,D,False
7059b0e3b0d0539aadb510a8d47a7376404ce131a2ea310bc5fadb1f1dc7e677,Which of the following is a common complication of untreated diabetes mellitus in African adults?,"Untreated diabetes mellitus in African adults can lead to various complications, including nephropathy, retinopathy, neuropathy, and ketoacidosis",5,E,Diabetic nephropathy,Diabetic retinopathy,Diabetic neuropathy,Diabetic ketoacidosis,All of the above,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Which of the following is a common complication of untreated diabetes mellitus in African adults?
###Options:
A.  Diabetic nephropathy
B.  Diabetic retinopathy
C.  Diabetic neuropathy
D.  Diabetic ketoacidosis
E.  All of the above

###Answer: The correct letter option is ", C.  Diabetic neuropathy.,C,False
1348ede3383be9e03d3567043e0f616f60c67bf50a65ab2d08b57205a3ac6eda,"A 25-year-old woman presents to the clinic with a 2-week history of fever, joint pain, and a papular rash on her arms and legs. She also reports a recent history of travel to a rural area in Uganda. Which of the following is the most likely diagnosis?",Buruli ulcer is a bacterial infection caused by Mycobacterium ulcerans that is endemic in rural areas of Uganda and other African countries. The disease typically presents with a painless nodule or papule that progresses to a large ulcer with undermined edges.,5,E,Dengue fever,Malaria,Rheumatoid arthritis,Tuberculosis,Buruli ulcer,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: A 25-year-old woman presents to the clinic with a 2-week history of fever, joint pain, and a papular rash on her arms and legs. She also reports a recent history of travel to a rural area in Uganda. Which of the following is the most likely diagnosis?
###Options:
A.  Dengue fever
B.  Malaria
C.  Rheumatoid arthritis
D.  Tuberculosis
E.  Buruli ulcer

###Answer: The correct letter option is "," E. Buruli ulcer. Explanation: The clinical presentation described for the 25-year-old woman, including fever, joint pain, and a papular rash, in conjunction with her recent travel history to a rural area in Uganda, strongly suggests the diagnosis of Buruli ulcer (Mycobacterium ulcers). Buruli ulcer is a neglected tropical disease caused by Mycobacterium ulcerans, which is a bacterium found in certain species of aquatic insects in the environment. Transmission to humans most commonly",E,True
bde3d2b0f661278445b9efbfa64c835c82c463b4650c8b8848f32cdd1e1036e5,What is the first-line treatment for cholera in Nigeria?,"Oral rehydration solution (ORS) is the first-line treatment for cholera, addressing dehydration and electrolyte imbalance.",5,A,Oral rehydration solution (ORS),Azithromycin,Ciprofloxacin,Doxycycline,Trimethoprim-sulfamethoxazole,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: What is the first-line treatment for cholera in Nigeria?
###Options:
A.  Oral rehydration solution (ORS)
B.  Azithromycin
C.  Ciprofloxacin
D.  Doxycycline
E.  Trimethoprim-sulfamethoxazole

###Answer: The correct letter option is "," A.  Oral rehydration solution (ORS), which is the preferred first-line treatment for cholera in Nigeria, because it is effective in treating dehydration, which is a common complication of cholera.",A,True
09dc5f39c87af87333866ab4ad5ecacc2c0ea9e79ca6385e9dcca7e8fb760cea,Operative management of major omphalocele in Nigeria ,"The use of normal saline bags for staged reduction of the intestines in anterior abdominal wall defect in preterm neonates can be an effective treatment method for this serious condition. It is cheap and easily available and can be used even in smaller centres in settings where cost and technology are limiting factors. the use of saline bags as the preferred method for the initial treatment of anterior abdominal wall defects in primary care settings, as our experience demonstrates it is safe and does not have the risk of gauze or cotton wool dressings.",5,E,prostethic silo,teflon/gortex mesh,prolene mesh,silastic sheet,normal saline bag,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Operative management of major omphalocele in Nigeria 
###Options:
A.  prostethic silo
B.  teflon/gortex mesh
C.  prolene mesh
D.  silastic sheet
E.  normal saline bag

###Answer: The correct letter option is "," A. prostethic silo. Explanation: In the context of major omphalocele, a prostethic silo is used as an important component in the operative management of these cases in Nigeria. A prostethic silo is specifically designed to house and protect abdominal contents that have been eviscerated or exposed due to the hernia. It provides a temporary containment mechanism until definitive surgical closure can be performed. The use of a prostethic silo is particularly relevant in areas",A,False
0717c8ce64387e6ca143e268d42458386312265b9f8283353ece5ebdafeef06c,The commonest site of colorectal cancer in Nigeria is the Anus.,The commonest site of colorectal cancer in Nigeria is the recto-sigmoid.,2,B,True,False,,,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: The commonest site of colorectal cancer in Nigeria is the Anus.
###Options:
A.  True
B.  False

###Answer: The correct letter option is ", B.  False. The commonest site of colorectal cancer in Nigeria is the Rectum.,B,True
b5a2e6a8ac8b7a83c4be36be4e7504beb98d050ba44a0fd39aceb4bda4305453,The commonest site of colorectal cancer in Nigeria is the recto-sigmoid.,The commonest site of colorectal cancer in Nigeria is the recto-sigmoid.,2,A,True,False,,,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: The commonest site of colorectal cancer in Nigeria is the recto-sigmoid.
###Options:
A.  True
B.  False

###Answer: The correct letter option is ", A.  True.,A,True
bdefe819af9fb7d051807a8dfd4a3077e357bd15d4c32485bb021b6f6a9e5f75,Which of the following is a common etiological agent of leprosy in African countries with high prevalence?,"Leprosy, or Hansen's disease, is caused by Mycobacterium leprae and remains a public health concern in some African countries.",5,C,Mycobacterium tuberculosis,Mycobacterium avium complex,Mycobacterium leprae,Mycobacterium ulcerans,Mycobacterium bovis,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Which of the following is a common etiological agent of leprosy in African countries with high prevalence?
###Options:
A.  Mycobacterium tuberculosis
B.  Mycobacterium avium complex
C.  Mycobacterium leprae
D.  Mycobacterium ulcerans
E.  Mycobacterium bovis

###Answer: The correct letter option is "," C.  Mycobacterium leprae. Explanation: In leprosy, the causative agent varies geographically, with  Mycobacterium leprae being the predominant organism in endemic areas such as certain regions of India and Africa, particularly in countries with a high prevalence. While other mycobacteria, such as  Mycobacterium tuberculosis, Mycobacterium avium complex, Mycobacterium ulcerans, and Mycobacterium bovis, can cause various",C,True
cfa8d04f1b2908d9b1851b2f49b8861f9ee0750944740ed3e9692d58a416fd4a,Which of the following is a common cause of acute liver failure in Africa?," Hepatitis B virus (HBV) infection is a common cause of acute liver failure in Africa, especially in endemic regions where HBV transmission rates are high.",5,B,Hepatitis C virus (HCV) infection,Hepatitis B virus (HBV) infection,Wilson's disease,Alcohol-induced liver injury,Nonalcoholic fatty liver disease (NAFLD),"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Which of the following is a common cause of acute liver failure in Africa?
###Options:
A.  Hepatitis C virus (HCV) infection
B.  Hepatitis B virus (HBV) infection
C.  Wilson's disease
D.  Alcohol-induced liver injury
E.  Nonalcoholic fatty liver disease (NAFLD)

###Answer: The correct letter option is "," B.  Hepatitis B virus (HBV) infection.  Explanation: Hepatitis B virus (HBV) infection is a well-documented cause of acute liver failure in Africa. The presence of serological markers of viral hepatitis, particularly HBV, has been associated with acute liver failure in African regions. The pathophysiology of HBV-induced liver failure is multifaceted, involving immune-mediated injury, direct viral cytotoxicity, and integration of viral DNA into the host genome, leading",B,True
4433feaccb69aa3c8bdc533af116f0c8a00d1143abfd924f52c492588d37a31b,Which of the following is a common complication of untreated type 2 diabetes mellitus in African populations?,"Peripheral neuropathy is a common complication of diabetes mellitus, leading to sensory and motor deficits, particularly in patients with poor glycemic control.",5,A,Peripheral neuropathy,Retinopathy,Diabetic ketoacidosis (DKA),Non-alcoholic fatty liver disease (NAFLD),Cushing's syndrome,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Which of the following is a common complication of untreated type 2 diabetes mellitus in African populations?
###Options:
A.  Peripheral neuropathy
B.  Retinopathy
C.  Diabetic ketoacidosis (DKA)
D.  Non-alcoholic fatty liver disease (NAFLD)
E.  Cushing's syndrome

###Answer: The correct letter option is "," A. Peripheral neuropathy. Explanation: Peripheral neuropathy is indeed a common complication of untreated type 2 diabetes mellitus in African populations, as well as in many other global populations. It is characterized by damage to the peripheral nerves, leading to symptoms such as numbness, tingling, and loss of sensation in the feet and hands. This condition can significantly affect quality of life and is often underrecognized and underdiagnosed. In contrast, retinopathy, diabetic ketoacidosis (DK",A,True
76d1c7103a4aa6a2f062812bc3d28a5757341ad7d08e53c463060d88c45ed699,Which of the following is a common manifestation of African endemic Lassa fever?,"Lassa fever can present with symptoms such as fever, sore throat, and a petechial rash, particularly in severe cases.",5,D,Hemoptysis,Renal failure,Retrosternal chest pain,Petechial rash,None of the above,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Which of the following is a common manifestation of African endemic Lassa fever?
###Options:
A.  Hemoptysis
B.  Renal failure
C.  Retrosternal chest pain
D.  Petechial rash
E.  None of the above

###Answer: The correct letter option is ", B.  Renal failure.,B,False
8032cc86dfbc8ead4d0f08f44cd9e893f2185f8ea6695e80475ec4935937149b,The most common cause of acute abdomen in Nigeria is intestinal obstruction.,The most common cause of acute abdomen in Nigeria is acute appendicitis.,2,B,True,False,,,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: The most common cause of acute abdomen in Nigeria is intestinal obstruction.
###Options:
A.  True
B.  False

###Answer: The correct letter option is ", A  which stands for True.,,False
74702a648f2829388bdbe609c6a71871aa1118f19178ef87dbba95bea39f2513," A 40-year-old African patient presents with a painful, swollen knee that is warm to the touch. Synovial fluid analysis reveals an elevated white blood cell count with neutrophil predominance. Which of the following is the most likely diagnosis?","Septic arthritis typically presents with a painful, swollen joint, and synovial fluid analysis shows elevated white blood cells, predominantly neutrophils.",5,C,Osteoarthritis,Rheumatoid arthritis,Septic arthritis,Gout,Pseudogout,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question:  A 40-year-old African patient presents with a painful, swollen knee that is warm to the touch. Synovial fluid analysis reveals an elevated white blood cell count with neutrophil predominance. Which of the following is the most likely diagnosis?
###Options:
A.  Osteoarthritis
B.  Rheumatoid arthritis
C.  Septic arthritis
D.  Gout
E.  Pseudogout

###Answer: The correct letter option is "," C.  Septic arthritis. Explanation: The clinical presentation of a painful and swollen knee that is warm to the touch, coupled with synovial fluid analysis showing an elevated white blood cell count with neutrophil predominance, is highly suggestive of septic arthritis. Septic arthritis, also known as joint infected by bacteria, is characterized by acute joint pain, swelling, and warmth due to an infection within the joint space. The presence of elevated neutrophils in the synovial fluid indicates",C,True
2d89ae63798d4d4aae5cd45c68708c8aa4fd16c98abdb43f83044e554f8c2c03,Which of the following is the leading cause of blindness in African adults?,"Cataracts are the leading cause of blindness in African adults, often due to limited access to cataract surgery.",5,B,Glaucoma,Cataracts,Diabetic retinopathy,Trachoma,Age-related macular degeneration (AMD),"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Which of the following is the leading cause of blindness in African adults?
###Options:
A.  Glaucoma
B.  Cataracts
C.  Diabetic retinopathy
D.  Trachoma
E.  Age-related macular degeneration (AMD)

###Answer: The correct letter option is "," B. Cataracts. Explanation: Cataracts are identified as the leading cause of blindness in African adults, accounting for a significant proportion of visual impairment in the region. This condition occurs due to the clouding of the eye's lens, which hinders the passage of light, leading to a gradual loss of vision. Unlike glaucoma, which is primarily a Western disease, cataracts are more prevalent in developing countries due to factors such as age, exposure to ultraviolet light, and",B,True
b37bc2ee8f2a0a5f16a94435096d2ed353d92c0c43941f3905a077a70ef73298,Valid management of sickle cell anemia in the steady state in Nigeria include,"No need to transfuse in steady state, they will need malaria prophylaxis and folate supplementation",5,A,steady state hemoglobin,blood transfusion,intravenous fluids,folic acid supplementation,malaria prophylaxis,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Valid management of sickle cell anemia in the steady state in Nigeria include
###Options:
A.  steady state hemoglobin
B.  blood transfusion
C.  intravenous fluids
D.  folic acid supplementation
E.  malaria prophylaxis

###Answer: The correct letter option is "," A,B,C,D,E which stands for all of the above",,False
3c8fada51bb27d4c3af598def96fbbd05c2d3bae5e83c006f5affd3d5355fe71," In African cultures where spiritual beliefs play a significant role in illness perceptions, a patient presents with symptoms of auditory hallucinations, paranoid delusions, disorganized speech, and social withdrawal. Which of the following is the most likely diagnosis?","Schizophrenia may be perceived as a spiritual or supernatural phenomenon in African cultures, leading to delays in seeking appropriate medical treatment and highlighting the importance of culturally sensitive approaches to care.",5,C,Major depressive disorder (MDD),Bipolar disorder,Schizophrenia,Post-traumatic stress disorder (PTSD),Obsessive-compulsive disorder (OCD),"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question:  In African cultures where spiritual beliefs play a significant role in illness perceptions, a patient presents with symptoms of auditory hallucinations, paranoid delusions, disorganized speech, and social withdrawal. Which of the following is the most likely diagnosis?
###Options:
A.  Major depressive disorder (MDD)
B.  Bipolar disorder
C.  Schizophrenia
D.  Post-traumatic stress disorder (PTSD)
E.  Obsessive-compulsive disorder (OCD)

###Answer: The correct letter option is "," C.  Schizophrenia. Explanation: Given the symptoms described, the most likely diagnosis is Schizophrenia. African cultures, like many others, have their own unique ways of understanding and expressing mental illness. Symptoms such as auditory hallucinations (hearing things that are not there), paranoid delusions (suspicions or beliefs that others are trying to harm or deceive you), disorganized speech (speech that is unclear or incoherent), and social withdrawal (isolating oneself from social interactions)",C,True
6a055db26d07ff66db026283503ebd8fcc98a626a8e4e5c29e39d229def1b64b,Which of the following allergens is commonly responsible for food allergies in African children?,"Peanuts are a common allergen responsible for food allergies in African children. Allergic reactions to peanuts can range from mild to severe (anaphylaxis). Proper education, awareness, and access to emergency medication (e.g., epinephrine) can help manage peanut allergies.",5,C,Eggs,Wheat,Peanuts,Tree nuts,Fish,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Which of the following allergens is commonly responsible for food allergies in African children?
###Options:
A.  Eggs
B.  Wheat
C.  Peanuts
D.  Tree nuts
E.  Fish

###Answer: The correct letter option is ", C.  Peanuts,C,True
a2eaee9e0fd288854b38a8458e223869a8ccaa1db41f11cfcd0fa3effd4e20d6,Which of the following is the most common type of breast cancer in Africa?,"Invasive ductal carcinoma (IDC) is the most common type of breast cancer worldwide, including in Africa. It originates in the milk ducts of the breast and is known for its invasive nature, spreading beyond the ducts into surrounding breast tissue. While the incidence rates of other breast cancer subtypes may vary across regions, IDC consistently accounts for the majority of breast cancer cases in Africa.",5,B,Ductal carcinoma in situ (DCIS),Invasive ductal carcinoma (IDC),Invasive lobular carcinoma (ILC),Inflammatory breast cancer (IBC),Paget's disease of the breast,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Which of the following is the most common type of breast cancer in Africa?
###Options:
A.  Ductal carcinoma in situ (DCIS)
B.  Invasive ductal carcinoma (IDC)
C.  Invasive lobular carcinoma (ILC)
D.  Inflammatory breast cancer (IBC)
E.  Paget's disease of the breast

###Answer: The correct letter option is ", B) Invasive ductal carcinoma (IDC).,B,True
b7788e424027ef06af9e4ce143780fe5106f71cbf704f6d861992fa5ef2a83ba,Which of the following is a common cause of cardiomyopathy in parts of Africa?,"Trypanosomiasis, or Chagas disease, is caused by the parasite Trypanosoma brucei in Africa. It can lead to cardiomyopathy due to the parasite infecting heart muscle, causing inflammation and damage. This can result in heart failure and arrhythmias. Proper diagnosis and treatment are essential to prevent complications.",5,A,Trypanosomiasis (Chagas diseases),Alcohol abuse,Iron deficiency,Genetic mutations,Viral infections,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Which of the following is a common cause of cardiomyopathy in parts of Africa?
###Options:
A.  Trypanosomiasis (Chagas diseases)
B.  Alcohol abuse
C.  Iron deficiency
D.  Genetic mutations
E.  Viral infections

###Answer: The correct letter option is "," A. Trypanosomiasis (Chagas diseases). Explanation: Trypanosomiasis, also known as Chagas disease, is a significant cause of cardiomyopathy in certain regions of Africa. Caused by the protozoan parasite Trypanosoma cruzi, this neglected tropical disease can lead to a range of cardiac manifestations, including chronic Chagas cardiomyopathy. This condition is characterized by an inflammatory response that can damage the heart muscle, leading to ventricular dysfunction and",A,True
c5ed9bb4aec9a9259a71c3a2edd8ac93eb4ed96dac2a1068bb46616328e5ae0a,"A 50-year-old African patient with a history of asthma presents with wheezing, dyspnea, and chest tightness triggered by exposure to pollen. Pulmonary function tests reveal reversible airflow obstruction. Which of the following medications is the most appropriate initial treatment for this patient's acute exacerbation?",Short-acting beta2-agonists (SABAs) such as albuterol are the first-line medications for relieving acute bronchospasm in asthma exacerbations.,5,C,Inhaled corticosteroids,Long-acting beta2-agonists (LABAs),Short-acting beta2-agonists (SABAs),Leukotriene receptor antagonists,Theophylline,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: A 50-year-old African patient with a history of asthma presents with wheezing, dyspnea, and chest tightness triggered by exposure to pollen. Pulmonary function tests reveal reversible airflow obstruction. Which of the following medications is the most appropriate initial treatment for this patient's acute exacerbation?
###Options:
A.  Inhaled corticosteroids
B.  Long-acting beta2-agonists (LABAs)
C.  Short-acting beta2-agonists (SABAs)
D.  Leukotriene receptor antagonists
E.  Theophylline

###Answer: The correct letter option is "," C. Short-acting beta2-agonists (SABAs). Explanation: In the scenario described, the patient is experiencing an acute asthma exacerbation triggered by seasonal allergies, as evidenced by the reversible airflow obstruction on pulmonary function tests (increased FEV1 after albuterol). The most appropriate initial treatment in this case is a short-acting beta2-agonist (SABA), such as albuterol. SABAs are the first-line rescue therapy for acute asthma",C,True
4a1746b94006280b630e3a91b38d8eea57701b59cf7c3ad3fe4e830af635b3ee,The commonest site of colorectal cancer in Nigeria is the ascending colon.,The commonest site of colorectal cancer in Nigeria is the recto-sigmoid.,2,B,True,False,,,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: The commonest site of colorectal cancer in Nigeria is the ascending colon.
###Options:
A.  True
B.  False

###Answer: The correct letter option is ", A. True.,A,False
75fa2f7517e3ae45c05afefa503f0868fbe171b64c40dc6097fd03ddf4236a72,"A patient in a rural African community presents with a large, infected wound on the leg. Which of the following is the most appropriate initial management?","In resource-limited settings, infected wounds often require surgical debridement and irrigation to remove necrotic tissue and control infection.",5,C,Topical antibiotics and dressings,Oral antibiotics,Surgical debridement and irrigation,Limb amputation,Conservative management with regular wound cleaning,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: A patient in a rural African community presents with a large, infected wound on the leg. Which of the following is the most appropriate initial management?
###Options:
A.  Topical antibiotics and dressings
B.  Oral antibiotics
C.  Surgical debridement and irrigation
D.  Limb amputation
E.  Conservative management with regular wound cleaning

###Answer: The correct letter option is "," C., which corresponds to Surgical debridement and irrigation.",C,True
0bb24a6fff0545be9408fb7c236d18b5b7aae0baa89df1ab267caaff2794f56d,Which of the following is a common etiological agent of African tick-bite fever?,"African tick-bite fever is caused by Rickettsia africae transmitted by ticks, particularly Amblyomma species.",5,C,Rickettsia prowazekii,Rickettsia rickettsii,Rickettsia africae,Rickettsia typhi,Coxiella burnetii,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Which of the following is a common etiological agent of African tick-bite fever?
###Options:
A.  Rickettsia prowazekii
B.  Rickettsia rickettsii
C.  Rickettsia africae
D.  Rickettsia typhi
E.  Coxiella burnetii

###Answer: The correct letter option is ", C.  Rickettsia africae.,C,True
706f798f26052af652ac65451ac02b323dc1a0adf478cdd00f72745c126cb0fb,Most common cause of Neonatal sepsis in hospitals in Zambia is,"Most common cause of Neonatal sepsis in hospitals
Zambia - Klebsiella",5,B,Escherichia coli,Klebsiella,Staph aureus,Listeria monocytogenes,None of the above,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Most common cause of Neonatal sepsis in hospitals in Zambia is
###Options:
A.  Escherichia coli
B.  Klebsiella
C.  Staph aureus
D.  Listeria monocytogenes
E.  None of the above

###Answer: The correct letter option is ", A) Escherichia coli. It is the most common cause of Neonatal sepsis in Zambia. You cannot choose 'None of the above' as one of the answers because it is not an option.,A,False
